,input,output,label
2420,translate English to English: This was 1 day before Arswold left for New Orleans and Marina appeared certain that the nicks and incident quote,"This was one day before Oswald left for New Orleans, and Marina appeared certain that the","This was 1 day before Oswald left for New Orleans and Marina appeared certain that the Nixon incident, quote,"
2421,translate English to English: Hey slow down halted said something and then kept on going to the corner,"He slow down, halted, said something, and then kept on going to the corner","He slowed down, halted, said something, and then kept on going to the corner, turned right, and continued west on Jefferson."
2422,translate English to English: On another occasion a young man who was being violently teased seized a knife and stabbed his tormentor in the back,On another occasion a young man who was being violently teased seized a knife,"On another occasion a young man, who was being violently teased, seized a knife and stabbed his tormentor in the back."
2423,translate English to English: Certain friends of the prisoners were watched and found to be in communication with these waters,Certain friends of the prisoners were watched and found to be in communication with these waters.,"Certain friends of the prisoners were watched, and found to be in communication with these warders,"
2424,translate English to English: However the instructions must be communicated to the local police in any event and can be leaked to the press whether or not they are in writing,"However, the instructions must be communicated to the local police in any event and can be le","However, the instructions must be communicated to the local police in any event and can be leaked to the press whether or not they are in writing."
2425,translate English to English: In its budget request for the fiscal year beginning July 1 1964,"In its budget request for the fiscal year beginning July 1, 1964,","In its budget request for the fiscal year beginning July 1, 1964,"
2426,translate English to English: Ashley was arrested as he left the shop the spoons were impounded and it was found that the club monogram had been erased from them,"Ashley was arrested as he left the shop. The spoons were impounded, and it","Ashley was arrested as he left the shop; the spoons were impounded, and it was found that the club monogram had been erased from them."
2427,translate English to English: Nine of the letter were captured,Nine of the letters were captured.,"Nine of the latter were captured, with all the war material, cutlasses, pistols, hand-grenades, and ammunition."
2428,translate English to English: And that he quote maybe a damn communist I can't tell you if I was you I wouldn't hire him end quote,"and that he, quote, maybe a damn Communist, I can't tell you","and that he, quote, may be a damn Communist. I can't tell you. If I was you, I wouldn't hire him, end quote."
2429,translate English to English: Therefore either one bullet of remington peter's manufacturer is missing,Therefore either one bullet of Remington Peter's manufacture is missing.,"Therefore, either one bullet of Remington-Peters manufacture is missing"
2430,translate English to English: This should answer your question. And also give you a glimpse of my way of thinking.,"This should answer your question, and also give you a glimpse of my way of thinking.","This should answer your question, and also give you a glimpse of my way of thinking. So you speak of advantages. Do you think that is why I am here?"
2431,translate English to English: Oswald would have had other and more favorable opportunities to strike at the governor than on this occasion when as a member of the president's party,Oswald would have had other and more favorable opportunities to strike at the Governor than on this,"Oswald would have had other and more favorable opportunities to strike at the Governor than on this occasion when, as a member of the President's party,"
2432,translate English to English: In another there was half heartedness even apathy and an almost complete contempt for the provisions of the act,"In another there was half-heartedness, even apathy, and an almost complete cont","in another there was half-heartedness, even apathy and an almost complete contempt for the provisions of the act."
2433,translate English to English: While less engaged howard thrust the poker into the fire,"While less engaged Bowie thrust the poker into the fire,","While thus engaged, Howard thrust the poker into the fire."
2434,translate English to English: Ask Walter tempt to go to Cuba,Ask Walter T. to go to Cuba.,Oswald's attempt to go to Cuba
2435,translate English to English: He walked out of the row up the right center aisle,"He walked out of the row up the right center aisle,",He walked out of the row up the right center aisle.
2436,translate English to English: Instead of leaving the composition of our federal courts,"instead of leaving the composition of our Federal courts,","instead of leaving the composition of our federal courts, including the highest,"
2437,translate English to English: There were 84 separate sleeping cells and unless the jail was overcrowded every inmate passed the night alone,"There were 84 separate sleeping cells, and unless the jail was overcrowded every inmate","There were eighty-four separate sleeping-cells, and unless the jail was overcrowded, every inmate passed the night alone,"
2438,translate English to English: Capital convicts go to the gallows in their own clothing and not in prison dress unless the former is quite unfit to be worn,Capital convicts go to the gallows in their own clothing and not in,"Capital convicts go to the gallows in their own clothing, and not in prison dress, unless the former is quite unfit to be worn."
2439,translate English to English: Which he kept concealed in a hiding place with a trap door just under his bed,which he kept concealed in a hiding-place with a trap-door just under,which he kept concealed in a hiding-place with a trap-door just under his bed.
2440,translate English to English: Together with four bread dolls several large iron spikes screws nails and knives,"together with four bread-dozens, several large iron spikes, screws, nails","together with four bradawls, several large iron spikes, screws, nails, and knives;"
2441,translate English to English: A bean maybe supplied with water in which salts of ammonia and certain other mineral salts are dissolved in due proportion,a bean may be supplied with water in which salts of ammonia and certain other,"A bean may be supplied with water in which salts of ammonia and certain other mineral salts are dissolved in due proportion,"
2442,translate English to English: There are chiselers in every walk of life.,There are chiselers in every walk of life.,There are chiselers in every walk of life; there are those in every industry who are guilty of unfair practices;
2443,translate English to English: Introduced into their assembly he began to be whale his misfortunes telling them that,"Introduced into their assembly he began to be balked his misfortunes,","Introduced into their assembly, he began to bewail his misfortunes, telling them that"
2444,translate English to English: Or jumbled up together higgly piglety the old and the young the murderer and the child who had broken into a dwelling,"or jumbled up together, higgly piglety, the old and","were jumbled up together, higgledy-piggledy, the old and the young, the murderer and the child who had broken into a dwelling."
2445,translate English to English: Hot rolls and muffins should never be cut,Hot rolls and muffins should never be cut.,Hot rolls and muffins should never be cut.
2446,translate English to English: Mutual understanding of FBI and agency jurisdictions and an indicated willingness by the agency representative,mutual understanding of FBI and agency jurisdictions and an indicated willingness by the Agency Representative,"mutual understanding of FBI and agency jurisdictions, and an indicated willingness by the agency representative"
2447,translate English to English: Two of the seven santos and marcellino were reprieved and they're sentences commuted to penal servitude for life.,Two of the seven santos and marcellino were reprieved,"Two of the seven, Santos and Marsolino, were reprieved, and their sentences commuted to penal servitude for life;"
2448,translate English to English: The rifle in the building.,"The rifle in the building,",The rifle in the building.
2449,translate English to English: Leaving between them room for a four horse charity to turn,"Leaving between them room for a four-pitch charity to turn,",leaving between them room for a four-horse chariot to turn.
2450,translate English to English: Young england which Oxford had evolved out of his own inflated self conceit,"The young England, which Oxford had evolved out of his own inflated self-conceit,","Young England, which Oxford had evolved out of his own inflated self-conceit, and which had never any real corporeal existence."
2451,translate English to English: And checked in it's efforts towards reform by the prohibitory costlyness of the land about new gate,and checked in its efforts towards reform by the prohibitory costlyness of the land about New,and checked in its efforts towards reform by the prohibitory costliness of the land about Newgate.
2452,translate English to English: Several tears of balconies surrounding the central court where the luncheon would be held and several catwalks crossing the court at each level,"several tears of balconies surrounding the central court, where the luncheon would be held,","several tiers of balconies surrounding the central court where the luncheon would be held, and several catwalks crossing the court at each level."
2453,translate English to English: Here say the inspectors are heard together the very worst class of prisoners,Here say the inspectors are heard together the very worst class of prisoners.,"Here, say the inspectors, ""are herded together the very worst class of prisoners; certainly a more wretched combination of human beings can hardly be imagined."
2454,translate English to English: Catabolism is probably due to enzyme action but the final result is chiefly carbon dioxide and water,"Catabolism is probably due to enzyme action, but the final result is chiefly carbon dioxide","Catabolism is probably due to enzyme action, but the final result is chiefly carbon dioxide and water,"
2455,translate English to English: The intervening space which was filled with dirt probably to the upper inner edge of the outer part,"The intervening space, which was filled with dirt, probably to the upper inner edge of the","The intervening space, which was filled with dirt probably to the upper inner edge of the outer part,"
2456,translate English to English: Mold one into a round ball and set aside for a loaf as already directed,"Mold one into a round ball and set aside for a loaf, as already directed.","Mould one into a round ball, and set aside for a loaf as already directed."
2457,translate English to English: The seemingly most courageous was selected to lead the way,The seemingly most courageous was selected to lead the way.,the seemingly most courageous was selected to lead the way.
2458,translate English to English: The grand jury made a special presentment to the court of common council pointing out that on the debt or side which was intended for only 100,"The grand jury made a special presentment to the Court of Common Council, pointing out","the grand jury made a special presentment to the Court of Common Council, pointing out that on the debtors' side, which was intended for only 100,"
2459,translate English to English: The success although very short lived which attended him no doubt inspired other inmates of Newgate to follow his example,"The success, although very short-lived, which attended him no doubt inspired other inmates","The success, although very short-lived, which attended him, no doubt inspired other inmates of Newgate to follow his example."
2460,translate English to English: The important point to recognize is that these boundaries are artificial,The important point to recognize is that these boundaries are artificial.,The important point to recognize is that these boundaries are artificial and that there are no scientific frontiers in Nature.
2461,translate English to English: On the southwest corner of Elm and Houston St looking north at the depository building which was directly in front of him,"on the southwest corner of Elm and Houston Streets, looking north at the Depository Building","on the southwest corner of Elm and Houston Streets, looking north at the Depository Building which was directly in front of him."
2462,translate English to English: Person's committing certain offenses including counterfeiting and certain frauds involving federal checks or security,persons committing certain offenses including counterfeiting and certain frauds involving Federal checks or security,"persons committing certain offenses, including counterfeiting and certain frauds involving Federal checks or securities."
2463,translate English to English: The watery solution in which it's roots are plunged contains nitrogen but no carbon,The watery solution in which its roots are plunged contains nitrogen but no carbon.,"The watery solution, in which its roots are plunged, contains nitrogen but no carbon;"
2464,translate English to English: The city also allowed the poor debtors,"The city also allowed the poor debtors,","The city also allowed the poor debtors fourteen ounces of bread daily, and their share of eight stone of meat, an allowance which never varied,"
2465,translate English to English: Was living in the city while the walls were still standing though in a ruinous condition,"was living in the city while the walls were still standing, though in a ruinous condition","was living in the city while the walls were still standing, though in a ruinous condition."
2466,translate English to English: The state of the prison the desperation of the prisoners broadly hinted in their conversation and plainly expressed in their conduct,"The state of the prison, the desperation of the prisoners broadly hinted in their conversation","The state of the prison, the desperation of the prisoners, broadly hinted in their conversation and plainly expressed in their conduct,"
2467,translate English to English: He was seen afterwards smoking and talking with his host in their back parlor and never seen again alive.,"He was seen afterwards smoking and talking with his host in their back parlor, and never seen","He was seen afterwards smoking and talking with his hosts in their back parlor, and never seen again alive."
2468,translate English to English: The almost immediately left for the Soviet Union where he attempted to renounce his citizenship.,"The almost immediately left for the Soviet Union, where he attempted to renounce his citizenship",he almost immediately left for the Soviet Union where he attempted to renounce his citizenship.
2469,translate English to English: Several times special agent John D ready came forward from the right front running board of the presidential follow up car,Several times Special Agent John D. Ready came forward from the right front running board of the,Several times Special Agent John D. Ready came forward from the right front running board of the Presidential follow-up car
2470,translate English to English: Fairly electrified the court by declaring it his opinion that many deaths,Fairly electrified the Court by declaring it his opinion that many deaths,"fairly electrified the court by declaring it his opinion that many deaths, supposed to be from cholera, were really due to poison."
2471,translate English to English: That he compared the four empty cartridge cases found near the scene of the shooting with a test cartridge fired from the weapon in oswalds position when he was arrested,that he compared the four empty cartridge cases found near the scene of the shooting with ,that he compared the four empty cartridge cases found near the scene of the shooting with a test cartridge fired from the weapon in Oswald's possession when he was arrested.
2472,translate English to English: Which caused her to look to her right?,which caused her to look to her right.,which caused her to look to her right.
2473,translate English to English: I'm sure Russians will accept me after this sign of my faith in them end quote,"I am sure Russians will accept me after this sign of my faith in them, end quote","I'm sure Russians will accept me after this sign of my faith in them, end quote."
2474,translate English to English: He was generally supposed to be a surgeon.,He was generally supposed to be a surgeon.,he was generally supposed to be a surgeon.
2475,translate English to English: They could be easily adjusted and we're still solid enough to serve as a gun rest,"They could be easily adjusted, and were still solid enough to serve as a gun rest.",They could be easily adjusted and were still solid enough to serve as a gun rest.
2476,translate English to English: Nature of the protective assignment,The nature of the protective assignment,The nature of the protective assignment.
2477,translate English to English: Robbery burglary and arson.,"Robbery, burglary, and arson.","robbery, burglary, and arson."
2478,translate English to English: And ready at any instant to hazard great danger to themselves in the performance of their tremendous responsibility,and ready at any instant to hazard great danger to themselves in the performance of their tremendous,and ready at any instant to hazard great danger to themselves in the performance of their tremendous responsibility.
2479,translate English to English: Illustrations quoted from the works of romaines and lacante will make this principal clear,Illustrations quoted from the works of Rominia and Lacante will make this principal clear,Illustrations quoted from the works of Romanes and Le Conte will make this principle clear.
2480,translate English to English: And presently ascertained that wake feel had gone to the continent with his involuntary bride,and presently ascertained that Wakefeel had gone to the continent with his involunta,and presently ascertained that Wakefield had gone to the Continent with his involuntary bride.
2481,translate English to English: Immediately after President Kennedy stretcher was wheeled into trauma room one.,Immediately after President Kennedy's stretcher was wheeled into trauma room 1.,"Immediately after President Kennedy's stretcher was wheeled into trauma room 1, Secret Service agents took positions at the door of the small emergency room."
2482,translate English to English: I am reminded sometimes of what president Wilson once said.,I am reminded sometimes of what President Wilson once said.,I am reminded sometimes of what President Wilson once said:
2483,translate English to English: The fact of the abduction did not transpire for some days,The fact of the abduction did not transpire for some days.,The fact of the abduction did not transpire for some days.
2484,translate English to English: In order to seek their cooperation in establishing what I may describe as a specific trial period of industrial peace,in order to seek their cooperation in establishing what I may describe as a specific trial period,in order to seek their cooperation in establishing what I may describe as a specific trial period of industrial peace.
2485,translate English to English: His wife testified that he compared himself with great readers of history,His wife testified that he compared himself with great readers of history.,His wife testified that he compared himself with great readers of history.
2486,translate English to English: And that he gained access to Miss Slack on pretense of conveying to her some funded property left her by an aunt,and that he gained access to Miss Slack on pretense of conveying to her,and that he gained access to Miss Slack on pretense of conveying to her some funded property left her by an aunt.
2487,translate English to English: With those in which there was no separation no proper enforcement of hard labor,"with those in which there was no separation, no proper enforcement of hard labor.","with those in which there was no separation, no proper enforcement of hard labor, no chapel, infirmary, and so forth."
2488,translate English to English: Their actions demonstrate that the president and the nation can expect courage and devotion to duty from the agents of the secret service,Their actions demonstrate that the President and the nation can expect courage and devotion to duty from the agents,Their actions demonstrate that the President and the Nation can expect courage and devotion to duty from the agents of the Secret Service.
2489,translate English to English: What this bill means to punish is the crime of interruption of the government of the United States and the destruction of its security by striking down the life,What this bill means to punish is the crime of interruption of the government of the United States and,what this bill means to punish is the crime of interruption of the Government of the United States and the destruction of its security by striking down the life
2490,translate English to English: Yards were taken up with rackets and five quarts and here and there were bumble puppy grounds a game in which the players rolled iron balls,"The yards were taken up with rackets and five quarts, and here and","The yards were taken up with rackets and five courts, and here and there were ""bumble puppy grounds,"" a game in which the players rolled iron balls"
2491,translate English to English: I seek to make American democracy succeed.,I seek to make American democracy succeed.,I seek to make American democracy succeed.
2492,translate English to English: Greatest pains might be taken to secure isolation,Greatest pains might be taken to secure isolation.,"The greatest pains might be taken to secure isolation,"
2493,translate English to English: Not before the forged paper had been put in circulation for more than a couple of years.,Not before the forged paper had been put in circulation for more than a couple of years,"but not before the forged paper had been put in circulation for more than a couple of years. In 1861,"
2494,"translate English to English: However, even in the absence of missus Markham's testimony there is ample evidence to identify oswald as the killer of tippet","However, even in the absence of Mrs. Markham's testimony, there is ample evidence","However, even in the absence of Mrs. Markham's testimony, there is ample evidence to identify Oswald as the killer of Tippit."
2495,translate English to English: This little wood was discovered next morning in a mean house in White St Moorfields,"This little wood was discovered next morning in a mean house in White Street, Moorfield","Thistlewood was discovered next morning in a mean house in White Street, Moorfields."
2496,translate English to English: Under this bar at a proper distance is a piece of flooring or platform,Under this bar at a proper distance is a piece of flooring or platform.,"Under this bar at a proper distance is a piece of flooring or platform,"
2497,translate English to English: The most recent affairs are still too fresh in the public mind to need more than a passing reference.,The most recent affairs are still too fresh in the public mind to need more than a passing,The most recent affairs are still too fresh in the public mind to need more than a passing reference.
2498,translate English to English: For the fourth time regained his foothold,"For the fourth time regained his foothold,","who for the fourth time regained his foothold. Again he was repelled,"
2499,translate English to English: The president liked outdoor appearances because more people could see and hear him,The President liked outdoor appearances because more people could see and hear him.,The President liked outdoor appearances because more people could see and hear him.
2500,translate English to English: This was notably the case with the early works printed at home and in a somewhat lesser degree at Ogsburg.,"This was notably the case with the early works printed at home, and in a somewhat","This was notably the case with the early works printed at Ulm, and in a somewhat lesser degree at Augsburg."
2501,translate English to English: Provided by other agencies,provided by other agencies.,provided by other agencies.
2502,translate English to English: His appearance on the scaffold was the signal for three prolonged shouts from an innumerable populous,His appearance on the scaffold was the signal for three prolonged shouts from an innumerable,"His appearance on the scaffold was the signal for three prolonged shouts from an innumerable populace, ""the brutal effusion of one common sentiment."""
2503,translate English to English: The two facts taken in conjunction,The two facts taken in conjunction,The two facts taken in conjunction
2504,translate English to English: Convincing as are the evidences of descent recorded and the structure of plants and animals,"convincing, as are the evidences of descent recorded, and the structure of plants and animals.","Convincing as are the evidences of descent recorded in the structure of plants and animals,"
2505,translate English to English: I found it to be the same general configuration. All appearances were the same and quote.,"I found it to be the same general configuration. All appearances were the same, end quote","I found it to be the same general configuration. All appearances were the same, end quote,"
2506,translate English to English: Listing Marina Oswald and AJ Hidel,Listing Marina Oswald and A. J. Hidell,listing Marina Oswald and A. J. Hidell
2507,translate English to English: Funds allotted for each project should be actually and promptly spent and not held over until later years,"Funds allotted for each project should be actually and promptly spent, and not held over",Funds allotted for each project should be actually and promptly spent and not held over until later years.
2508,translate English to English: Of some of the most heinous offenses of modern times.,of some of the most heinous offenses of modern times.,of some of the most heinous offenses of modern times.
2509,translate English to English: In early September 1963,"In early September 1963,",In early September 1963
2510,translate English to English: A medical practitioner charged with doing to death,"A medical practitioner charged with doing to death,","a medical practitioner, charged with doing to death persons who relied upon his professional skill."
2511,translate English to English: The minimum time required by Baker to park his motorcycle and reach the second floor lunch room was within 3 seconds of the time needed to walk,The minimum time required by Baker to park his motorcycle and reach the second-floor lunchroom was,The minimum time required by Baker to park his motorcycle and reach the second-floor lunchroom was within 3 seconds of the time needed to walk
2512,translate English to English: Mister Neil a second Howard.,"Mr. Neild a. Howard,","Mr. Neild, a second Howard,"
2513,translate English to English: According to clients shipping order form one Italian car buying six. Five symbolmultiply four x scope,"According to clients shipping order form 1 Italian car, buying 6.5% symbolmultiply.4%","According to Klein's shipping order form, one Italian carbine 6.5 x 4 x scope,"
2514,translate English to English: To create this traffic pattern a concrete barrier between Maine and Elm Streets presents an obstacle to a right turn,"To create this traffic pattern, a concrete barrier between Maine and Elm Streets presents an","To create this traffic pattern, a concrete barrier between Main and Elm Streets presents an obstacle to a right turn"
2515,translate English to English: Comparable to that which was found by Dubois Raymond to be a concometant of the activity of ordinary muscle in animals.,comparable to that which was found by Dubois Raymond to be a concomit,"comparable to that which was found by Du Bois Reymond to be a concomitant of the activity of ordinary muscle in animals. Again,"
2516,translate English to English: And could not accommodate spectators as conveniently as Harwood St,and could not accommodate spectators as conveniently as Harwood Street.,and could not accommodate spectators as conveniently as Harwood Street.
2517,translate English to English: They are a minimum of wise readjustments of our federal reserve system,They are a minimum of wise readjustments of our Federal Reserve system.,They are a minimum of wise readjustments of our Federal Reserve System in the light of past experience and present needs.
2518,translate English to English: He was told that 45 minutes had been allotted for a motorcade procession from love field to the luncheon site,He was told that 45 minutes had been allotted for a motorcade procession from,he was told that 45 minutes had been allotted for a motorcade procession from Love Field to the luncheon site.
2519,translate English to English: Which nearly everyone wore were remarkably heavy those double iron could not take off their small clothes,which nearly every one wore were remarkably heavy. The double iron could not take off their,"The irons, which nearly every one wore, were remarkably heavy; those double ironed could not take off their small clothes."
2520,translate English to English: A bus moving through heavy traffic on Elm from Murphy to Lamar was timed at 4 minutes,A bus moving through heavy traffic on Elm from Murphy to Lamar was timed at 4,A bus moving through heavy traffic on Elm from Murphy to Lamar was timed at 4 minutes.
2521,translate English to English: It had arrangements to be notified about release from confinement in roughly 1000 cases,It had arrangements to be notified about release from confinement in roughly 1000 cases.,"it had arrangements to be notified about release from confinement in roughly 1,000 cases;"
2522,translate English to English: The poor of the surrounding country occupied its dismantle palaces,"The poor of the surrounding country occupied its dismantle palaces,",The poor of the surrounding country occupied its dismantled palaces.
2523,translate English to English: The assignment of the responsibility of protecting the president to an agency of the Department of the Treasury was largely on historical accident,The assignment of the responsibility of protecting the President to an agency of the Department of the Treasury was,The assignment of the responsibility of protecting the President to an agency of the Department of the Treasury was largely an historical accident.
2524,translate English to English: Whether or not he agreed with Castro that President Kennedy was a quote ruffian and a thief and quote he replied that he quoted,"whether or not he agreed with Castro that President Kennedy was a, quote, r","whether or not he agreed with Castro that President Kennedy was a, quote, ruffian and a thief, end quote. He replied that he, quote,"
2525,translate English to English: The want of room was still a crying evil.,The want of room was still a crying evil.,The want of room was still a crying evil.
2526,translate English to English: He indicated that he wanted more people in the vicinity at the time of the attempt so that his arrival and departure would not attract a great attention,"He indicated that he wanted more people in the vicinity at the time of the attempt, so",He indicated that he wanted more people in the vicinity at the time of the attempt so that his arrival and departure would not attract great attention.
2527,translate English to English: Which at one time spread terror throughout London.,which at one time spread terror throughout London.,which at one time spread terror throughout London. Thieves preferred now to use ingenuity rather than brute force.
2528,translate English to English: Even allowing the necessity for a very low price but any improvement must be based on showing openly that the cheap article is cheap,"even allowing the necessity for a very low price, but any improvement must be based","even allowing the necessity for a very low price; but any improvement must be based on showing openly that the cheap article is cheap,"
2529,translate English to English: The old wards day rooms and sleeping rooms combined of which the reader has already heard so much.,The old ward's day rooms and sleeping rooms combined of which the reader has already heard,"The old wards, day rooms and sleeping rooms combined, of which the reader has already heard so much,"
2530,translate English to English: Of course the similarity of the acts does not necessarily involve the conclusion that the mechanism by which they are affected is the same.,"Of course, the similarity of the acts does not necessarily involve the conclusion that the mechanism by",Of course the similarity of the acts does not necessarily involve the conclusion that the mechanism by which they are effected is the same
2531,translate English to English: I met many strongly held views are advanced in resistance to any suggestion that an effort be made to impose any degree of coordination,I met many strongly held views advanced in resistance to any suggestion that an effort be made to ,and that many strongly held views are advanced in resistance to any suggestion that an effort be made to impose any degree of coordination.
2532,translate English to English: Barbara Jeanette Davis assumed that he was emptying his gun as quote he had it open and was shaking it end quote,"Barbara Jeanette Davis assumed that he was emptying his gun as, quote, he","Barbara Jeanette Davis assumed that he was emptying his gun as, quote, he had it open and was shaking it, end quote. She immediately called the police."
2533,translate English to English: Form strictly for the purpose of having a name to put in the paper end quote,"form strictly for the purpose of having a name to put in the paper, end quote.","quote, formed strictly for the purpose of having a name to put in the paper, end quote,"
2534,translate English to English: And which he miss took for a drain,and which he miss took for a drain.,"and which he mistook for a drain, and that while he was speaking to her she put the muzzle of a pistol close to the back of his head and shot him down."
2535,translate English to English: He continued his efforts to reverse the discharge by petitioning the navy discharge review board,He continued his efforts to reverse the discharge by petitioning the Navy discharge review board,"He continued his efforts to reverse the discharge by petitioning the Navy Discharge Review Board,"
2536,translate English to English: Mrs. Payne was planning a birthday party for one of her children on that weekend and her husband Michael was to be at the house,"Mrs. Paine was planning a birthday party for one of her children on that weekend,","Mrs. Paine was planning a birthday party for one of her children on that weekend and her husband, Michael, was to be at the house."
2537,translate English to English: Although at Mister Buckston's visit a new jail was in process of erection the first step towards reform since Howard's a visitation in 1774,Although at Mr. Buckston's visit a new jail was in process of er,"although at Mr. Buxton's visit a new jail was in process of erection, the first step towards reform since Howard's visitation in 1774."
2538,translate English to English: The road taken was via Manchester,"The road taken was via Manchester,","The road taken was via Manchester, where the servant said a Dr. Hull was to be picked up to go on with them to Shrigley."
2539,translate English to English: Surely thou had gone out of thy mind when thou did so misuse thyself.,Surely thou had gone out of thy mind when thou did so,Surely thou hadst gone out of thy mind when thou didst so misuse thyself.
2540,translate English to English: Secure the stock of watches and jewelry then lock up the place and take on the keys to mr berry's private house in pim loco,"Secure the stock of watches and jewelry, then lock up the place and take on the keys to","secure the stock of watches and jewelry, then lock up the place and take on the keys to Mr. Berry's private house in Pimlico."
2541,translate English to English: To taking the descriptions of newly arrived prisoners,to taking the descriptions of newly arrived prisoners.,to taking the descriptions of newly-arrived prisoners.
2542,translate English to English: The FBI refuses to draw any conclusion as to probability,The FBI refuses to draw any conclusion as to probability,the FBI refuses to draw any conclusion as to probability.
2543,translate English to English: Mr. Malay called again,"Mr. Mullay called again,","Mr. Mullay called again, taking with him £500 in cash. Howard discovered this, and his manner was very suspicious;"
2544,translate English to English: So I turned around and hit the vice president on the shoulder and hollered get down,"So I turned around and hit the Vice President on the shoulder and hollered, get down","So I turned around and hit the Vice President on the shoulder and hollered, get down,"
2545,translate English to English: Conducted a limited background investigation of the pains in tending to interview missus Payne and ask her particularly about Oswald's whereabouts,"conducted a limited background investigation of the Paines, in tending to interview Mrs.","He conducted a limited background investigation of the Paines, intending to interview Mrs. Paine and ask her particularly about Oswald's whereabouts."
2546,translate English to English: Clothes or prison uniform would not have served the purpose for a disguise can be rapidly and secretly put on,Clothes or prison uniform would not have served the purpose for a disguise can be rapidly,"Clothes or prison uniform would not have served the purpose, for a disguise can be rapidly and secretly put on,"
2547,translate English to English: That authority particularly the marine corps ought to be able to recognize talent such as his own without a given magic college degree,"that authority, particularly the Marine Corps, ought to be able to recognize talent such as his","that authority, particularly the Marine Corps, ought to be able to recognize talent such as his own, without a given magic college degree,"
2548,translate English to English: In testimony before the commission missus Markham confirmed her positive identification of Lee Harvey Oswald,In testimony before the Commission Mrs. Markham confirmed her positive identification of Lee Harvey Oswald,"In testimony before the Commission, Mrs. Markham confirmed her positive identification of Lee Harvey Oswald"
2549,translate English to English: Unity and life then is not less a fact than his life's great diversity,Unity and life then is not less a fact than his life's great diversity.,"The unity in life, then, is not less a fact than is life's great diversity."
2550,translate English to English: He might swear he was not the murderer that he never fired a pistol in his life.,He might swear he was not the murderer that he never fired a pistol in,"He might swear he was not the murderer, that he never fired a pistol in his life,"
2551,translate English to English: The great chief justice white said,"The great Chief Justice White said, quote,",the great Chief Justice White said:
2552,translate English to English: Oswald was wearing such a bracelet when he was arrested.,Oswald was wearing such a bracelet when he was arrested.,Oswald was wearing such a bracelet when he was arrested.
2553,translate English to English: It is here that oxidation occurs and the need for a renewal of matter and energy consequently arises,"It is here that oxidation occurs, and the need for a renewal of matter and",for it is here that oxidation occurs and the need for a renewal of matter and energy consequently arises.
2554,translate English to English: Over holy irresponsible agents,over holy irresponsible agents.,"the slackness of supervision over wholly irresponsible agents, produced many terrible monetary catastrophes,"
2555,translate English to English: During the rains of the two following Persian kings Babylon was slowly regaining its independence,During the rains of the two following Persian kings Babylon was slowly regaining,"During the reigns of the two following Persian kings Babylon was slowly regaining its independence,"
2556,translate English to English: She added that while he helped her as he had done before he became more of a recluse that quote,She added that while he helped her as he had done before he became more of,"She added that while he helped her as he had done before, he became more of a recluse, that, quote,"
2557,translate English to English: She said quote,"She said, quote,","She said, quote, It might have been that he was just trying to test me."
2558,translate English to English: At 2:38 PM:,"At 2:38 p.m., the President of the United States was greete","At 2:38 p.m., Eastern Standard Time, Lyndon Baines Johnson took the oath of office as the 36th President of the United States."
2559,translate English to English: Four marksmanship experts testified before the commission,Four marksmanship experts testified before the Commission,Four marksmanship experts testified before the Commission.
2560,translate English to English: A junior high school in the Bronx where the other children apparently teased him because of his quote western clothes and texas accent,"A junior high school in the Bronx, where the other children apparently teased him because","a junior high school in the Bronx, where the other children apparently teased him because of his, quote, western clothes and Texas accent."
2561,translate English to English: Before dinner on November 21,"Before dinner on November 21,","Before dinner on November 21, Oswald played on the lawn of the Paines' home with his daughter June."
2562,translate English to English: He had refused to salute the flag and was doing very little if any work.,"He had refused to salute the flag, and was doing very little if any work.","He had refused to salute the flag and was doing very little, if any, work."
2563,translate English to English: He complained that he had it first been the dope of others and admitted that he had too readily fallen astray,"He complained that he had first been the dope of others, and admitted that he","He complained that he had at first been the dupe of others, and admitted that he had too readily fallen astray."
2564,translate English to English: There can be no sympathy for those who've turned the idea of communism into a vile curse to western man,There can be no sympathy for those who have turned the idea of communism into a,There can be no sympathy for those who have turned the idea of communism into a vile curse to Western man.
2565,translate English to English: Missus Randall estimated that the package was approximately 28 inches long and about 8 inches wide,Mrs. Randle estimated that the package was approximately 28 inches long and about 8 inches wide.,Mrs. Randle estimated that the package was approximately 28 inches long and about 8 inches wide.
2566,translate English to English: Hey Facebook she had dark hair and good eyes and was above the middle height yet inclined to be stout,"He wore dark hair and good eyes, and was above the middle height, yet inclined to","her face was comely, she had dark hair and good eyes, and was above the middle height, yet inclined to be stout."
2567,translate English to English: In the first a maiden lady miss slack.,"In the first a maiden lady, Miss Slack,","In the first a maiden lady, Miss Slack,"
2568,translate English to English: Is attempt to express himself through his fair play for Cuba activities however,"His attempt to express himself through his Fair Play for Cuba activities, however,","His attempt to express himself through his Fair Play for Cuba activities, however,"
2569,translate English to English: He could trump up a false complaint against his fellow prisoner and so get him punished,He could trump up a false complaint against his fellow-prisoner and so,"He could trump up a false complaint against his fellow-prisoner, and so get him punished;"
2570,translate English to English: The nature of the employment varied greatly in severity especially the tread wheel labor,"The nature of the employment varied greatly in severity, especially the tread-wheel labor.","The nature of the employment varied greatly in severity, especially the tread-wheel labor."
2571,translate English to English: To protect the sun dried bricks of the inner wall from the winter rains,to protect the sun-dried bricks of the inner wall from the winter rains.,To protect the sun-dried bricks of the inner wall from the winter rains
