,input,output,label
2141,translate English to English: then came the newly-formed horse Patrol withdrawn cutlasses,"Then came the newly-formed horse patrol, withdrawn cutlasses,","Then came the newly-formed horse patrol, with drawn cutlasses,"
2142,translate English to English: on the Sunday Mrs Manning roast kitchen fire and ate it with Relish in the afternoon,On the Sunday Mrs. Manning roast kitchen fire and ate it with relativeness in the,"On the Sunday Mrs. Manning roasted a goose at this same kitchen fire, and ate it with relish in the afternoon."
2143,translate English to English: under the new system the whole of the arrangements from first to last fell upon the officers,Under the new system the whole of the arrangements from first to last fell upon the officers.,Under the new system the whole of the arrangements from first to last fell upon the officers.
2144,translate English to English: other policemen entered the front door and search balcony,Other policemen entered the front door and searched the balcony.,Other policemen entered the front door and searched the balcony.
2145,translate English to English: only the King's son belshazzar was killed,Only the King's son Belshazzar was killed.,"Only the King's son, Belshazzar, was killed."
2146,translate English to English: for the many messages which have come to me after that speech and which it is physically impossible to answer individually,"for the many messages which have come to me after that speech, and which it is physically impossible","For the many messages which have come to me after that speech, and which it is physically impossible to answer individually,"
2147,translate English to English: I shall not confuse my discussion figures so many figures to prove so many,"I shall not confuse my discussion with figures, so many figures, to prove so many.",I shall not confuse my discussion by a multitude of figures. So many figures are quoted to prove so many things.
2148,translate English to English: nothing but beating hemp and pulling oakum and pounding bricks know workbook what was tedious unusual,"Nothing but beating hemp and pulling oak and pounding bricks, know workbook what was","nothing but beating hemp and pulling oakum and pounding bricks -- no work but what was tedious, unusual."""
2149,translate English to English: even though he had written for detailed letters since that time to mister V T lie and had also kept the national headquarters informed,"even though he had written for detailed letters since that time to Mr. T. Lee,",even though he had written four detailed letters since that time to Mr. V. T. Lee and had also kept the national headquarters informed
2150,translate English to English: three transports awaiting removal to the colonies,Three transports awaiting removal to the colonies.,"(3) transports awaiting removal to the colonies, and (4) capital convicts, condemned to death and awaiting execution."
2151,translate English to English: too late to give substantial Aid,Too late to give substantial aid.,but too late to give substantial aid.
2152,translate English to English: while the balance was furnished to PRS by other federal agencies with primary source being the FBI,"While the balance was furnished to PRS by other Federal agencies, with primary source being the FBI","while the balance was furnished to PRS by other Federal agencies, with primary source being the FBI."
2153,translate English to English: then came a run on the bank and it was compelled to stop payment,"Then came a run on the bank, and it was compelled to stop payment","then came a run on the bank, and it was compelled to stop payment."
2154,translate English to English: a certain number of bedsteads were provided and there was a slight increase in the rational bread,"A certain number of bedsteads were provided, and there was a slight increase in the","A certain number of bedsteads were provided, and there was a slight increase in the ration of bread."
2155,translate English to English: an official of this church told FBI agents that services are held every Wednesday at the church except during the month of August,"An official of this church told FBI agents that services are held every Wednesday at the church, except",An official of this church told FBI agents that services are held every Wednesday at the church except during the month of August.
2156,translate English to English: Soviet authorities finally permitted Oswald to remain in their country,The Soviet authorities finally permitted Oswald to remain in their country.,The Soviet authorities finally permitted Oswald to remain in their country.
2157,translate English to English: Mister now Sir Richard cross having applied himself vigorously to the task of reorganizing the whole system became convinced,"Mr. Now Sir Richard Cross, having applied himself vigorously to the task of reorganiz","Mr. (now Sir Richard) Cross, having applied himself vigorously to the task of reorganizing the whole system, became convinced"
2158,translate English to English: whereupon Barnett posted himself at the front door to make certain that no one left the building,whereupon Barnett posted himself at the front door to make certain that no one left the,where upon Barnett posted himself at the front door to make certain that no one left the building.
2159,translate English to English: there is nothing new or radical about this idea,There is nothing new or radical about this idea.,There is nothing novel or radical about this idea.
2160,translate English to English: even teaspoonful of salt,even a teaspoonful of salt.,One even teaspoonful of salt.
2161,translate English to English: you'uns who is on the southwest corner of Elm and Houston streets testified that he could not describe the man he saw in the window,"Oswald, who was on the southwest corner of Elm and Houston streets, testified","Euins, who was on the southwest corner of Elm and Houston Streets testified that he could not describe the man he saw in the window."
2162,translate English to English: can see for himself how revolutionary Society operates a Marxist Society,can see for himself how revolutionary society operates a Marxist society.,"and see for himself how a revolutionary society operates, a Marxist society."
2163,translate English to English: mr. Koch the governor came in and Mr Man,"Mr. Koe, the governor, came in, and Mr. Man,",On another occasion Mr. Cope the governor came in and missed a man.
2164,translate English to English: Kellerman grabbed his microphone and radioed ahead to the lead car,Kellerman grabbed his microphone and radioed ahead to the lead car.,"Kellerman grabbed his microphone and radioed ahead to the lead car,"
2165,translate English to English: until my first term practically every president of the United States has appointed at least one member of the Supreme Court,until my first term practically every President of the United States has appointed at least one member of the,Until my first term practically every President of the United States has appointed at least one member of the Supreme Court.
2166,translate English to English: notwithstanding the fact that Ambassador Stevenson had been abused by Pickett's in Dallas less than a month before,Notwithstanding the fact that Ambassador Stevenson had been abused by Picketts in Dallas less,notwithstanding the fact that Ambassador Stevenson had been abused by pickets in Dallas less than a month before.
2167,translate English to English: except the clergyman and the burglar the former of whom is still rolled up at the bottom of the condemned pew,"except the clergyman and the burglar, the former of whom is still rolled up at the","except the clergyman and the burglar, the former of whom is still rolled up at the bottom of the condemned pew,"
2168,translate English to English: roasty's interpretation of the prevailing FBI instructions on referrals to the Secret Service was defended before the commission by his superiors,Roasty's interpretation of the prevailing FBI instructions on referrals to the Secret Service was,Hosty's interpretation of the prevailing FBI instructions on referrals to the Secret Service was defended before the Commission by his superiors.
2169,translate English to English: all that the hangman whoever he may be under the new regime is to unhook the halter and remove the pinion straps,"All that the hangman, whatever he may be under the new regime, is to un","All that the hangman, whoever he may be, does under the new regime is to unhook the halter and remove the pinioning straps."
2170,translate English to English: his activities for the fair play for Cuba Committee in New Orleans we knew or not a real consequence as he was not connected with any organized activity there,His activities for the Fair Play for Cuba Committee in New Orleans were known or not a real,"His activities for the Fair Play for Cuba Committee in New Orleans, we knew, were not of real consequence as he was not connected with any organized activity there."
2171,translate English to English: visits to other Texas cities,Visits to other Texas cities.,Visits to Other Texas Cities
2172,translate English to English: this may prove the beginning of a better system of confinement and that every description of persons who may be unfortunately under sentence of death,"This may prove the beginning of a better system of confinement, and that every description of","that this may prove the beginning of a better system of confinement, and that every description of persons who may be unfortunately under sentence of death"
2173,translate English to English: Premier matters of chance and decided according to the views of the local Magistrate,"The premier matters of chance were decided, according to the views of the local magistrates,","were mere matters of chance, and decided according to the views of the local magistracy."
2174,translate English to English: only after the completion of this process can all the food be absorbed into the circulation,Only after the completion of this process can all the food be absorbed into the circulation.,and only after the completion of this process can all the food be absorbed into the circulation.
2175,translate English to English: on April 10th 1963,"On April 10, 1963,","on April 10, 1963."
2176,translate English to English: his usual reaction to the problems which he encountered there was simply withdrawal,His usual reaction to the problems which he encountered there was simply withdrawal.,His usual reaction to the problems which he encountered there was simply withdrawal.
2177,translate English to English: a few others who cannot afford a payment of more than half Agony we're permitted to monopolize apart of the prison Infirmary,a few others who cannot afford a payment of more than half agony were,"A few others, who could not afford a payment of more than half a guinea, were permitted to monopolize a part of the prison infirmary,"
2178,translate English to English: inform turnovers pinching the corners of the fold pretty hard to hinder the flap of do from flying up as the rising precedes,and turnovers pinching the corners of the fold pretty hard to hinder the flap of do from,"in the form of turnovers, pinching the corners of the fold pretty hard to hinder the flap of dough from flying up as the rising proceeds."
2179,translate English to English: for this and other acts of misconduct there was the discipline of the refractory Ward or strong room on the debtor side,For this and other acts of misconduct there was the discipline of the refractory ward,"For this and other acts of misconduct there was the discipline of the refractory ward, or ""strong room"" on the debtors' side."
2180,translate English to English: and it is said that he is a military officer but his name is not yet transpired,"and it is said that he is a military officer, but his name is not yet","and it is said that he is a military officer, but his name has not yet transpired."
2181,translate English to English: Secretary of States suggested scale of diet has seldom been closely followed,Secretary of State suggested that the scale of diet has seldom been closely followed.,The Secretary of State's suggested scale of diet had seldom been closely followed.
2182,translate English to English: the system of associated labor in silence had also it's warm supporters,The system of associated labor in silence had also its warm supporters.,"The system of associated labor in silence had also its warm supporters,"
2183,translate English to English: while neglecting to maintain his Unity of Ideal in the case of nearly all the numerous species of snakes he should have added a tiny rudiment in the case of the Python,While neglecting to maintain his unity of ideal in the case of nearly all the numerous species of,"while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes, he should have added a tiny rudiment in the case of the Python"
2184,translate English to English: are suggestive of the Semitic,are suggestive of the semitic.,The eyes are suggestive of the Semitic; the nose is of the Greek type;
2185,translate English to English: Secret Service investigation,Secret Service Investigation,and by a Secret Service investigation.
2186,translate English to English: I think they will believe my words and entrust me with a command of troops thou on by part must wait,"I think they will believe my words, and entrust me with a command of troops","I think they will believe my words and entrust me with a command of troops. Thou, on thy part, must wait"
2187,translate English to English: presidential Car Presidential follow-up car,Presidential car. Presidential follow-up car.,"Presidential car, Presidential follow-up car,"
2188,translate English to English: Legend quote fpcc 54 14th Street New Orleans Louisiana and quote,"Legend, quote, F.P.C. 54, 14th Street, New Orleans,","While the legend, quote, FPCC, 544 Camp Street New Orleans, Louisiana, end quote,"
2189,translate English to English: any reputed and indeed any real wife might spend the night in Newgate if she would pay the ceiling C commonly known as the bad money,any reputed and indeed any real wife might spend the night in Newgate if she,"Any reputed, and indeed any real, wife might spend the night in Newgate if she would pay the shilling fee, commonly known as the ""bad money,"""
2190,translate English to English: non referral of Oswald to the Secret Service,Non referral of Oswald to the Secret Service,Nonreferral of Oswald to the Secret Service.
2191,translate English to English: in some large towns as at Berwick on Tweed Southampton South work the prisons are in a very discreditable condition,"In some large towns, as at Berwick on Tweed, Southampton, South Work, the","In some large towns, as at Berwick on Tweed, Southampton, and Southwark, they (the prisons) are in a very discreditable condition."
2192,translate English to English: and his intense desire to join the Marines and get away from his surroundings and his mother,and his intense desire to join the Marines and get away from his surroundings and his mother.,in his intense desire to join the Marines and get away from his surroundings and his mother.
2193,translate English to English: laterally the page looks as if it were being driven off the paper,Laterally the page looks as if it were being driven off the paper.,and that laterally the page looks as if it were being driven off the paper.
2194,translate English to English: once we got San Antonio moved from Friday to Thursday afternoon where that was his initial stop in Texas,"Once we got there, San Antonio moved from Friday to Thursday afternoon, where that was his initial","once we got San Antonio moved from Friday to Thursday afternoon, where that was his initial stop in Texas,"
2195,translate English to English: address but when captured was found in a light green frog,"The address, but when captured, was found in a light green frog.","He had gone on board in his Quaker dress, but when captured was found in a light-green frock,"
2196,translate English to English: decency was however ensured by a line of demarcation and visitors were kept upon each side of a separated double iron railing,"Decency was, however, ensured by a line of demarcation, and","Decency was, however, insured by a line of demarcation, and visitors were kept upon each side of a separated double iron railing."
2197,translate English to English: to the entire land and complete foundations of his society and quote,"to the entire land and complete foundations of his society, end quote.","to the entire land and complete foundations of his society, end quote."
2198,translate English to English: this way what had complete control over the whole of the monetary transactions of the company,"This way, what had complete control over the whole of the monetary transactions of the Company,",In this way Watts had complete control over the whole of the monetary transactions of the company.
2199,translate English to English: in the great banquet hall of the palace when the guests were drinking from the golden cups and the revelry was at its highest,"In the great banquet hall of the palace, when the guests were drinking from the golden cups","In the great banquet hall of the palace, when the guests were drinking from the golden cups, and the revelry was at its highest,"
2200,translate English to English: the circumstance was suspicious and a search was at once made the whole premises,"The circumstance was suspicious, and a search was at once made the whole premises.","The circumstance was suspicious, and a search was at once made of the whole premises."
2201,translate English to English: this tax is still in existence and is preserved at Newgate with various other unpleasant realities,"This tax is still in existence, and is preserved at Newgate with various other unpleasant realities.","This axe is still in existence, and is preserved at Newgate with various other unpleasant curiosities,"
2202,translate English to English: but in this vast Metropolis the center of civilization and information,But in this vast metropolis the center of civilization and information,"That in this vast metropolis, the center of wealth, civilization, and information;"
2203,translate English to English: noise was seized without difficulty as it was a part of the scheme that he should act as the Duke and remain on the spot in London until all the money was obtained,"Noise was seized without difficulty, as it was a part of the scheme that he","Noyes was seized without difficulty, as it was a part of the scheme that he should act as the dupe, and remain on the spot in London till all the money was obtained."
2204,translate English to English: Newgate continued to be a reproach to those responsible for its management,Newgate continued to be a reproach to those responsible for its management.,Newgate continued to be a reproach to those responsible for its management.
2205,translate English to English: to them I say we cannot rely on an amendment as the immediate or only answer to our present difficulties,To them I say we cannot rely on an amendment as the immediate or only answer to our,To them I say: we cannot rely on an amendment as the immediate or only answer to our present difficulties.
2206,translate English to English: what is the Boon to which willing industry extending over a long. Established circum claim,"was the boon to which willing industry extending over a long, established circum claim.",was the boon to which willing industry extending over a long period established a certain claim.
2207,translate English to English: The Lunatic became the sport of the idol and the depraved his cure was out of the question,"The lunatic became the sport of the idol, and the depraved. His cure",The lunatic became the sport of the idle and the depraved. His cure was out of the question;
2208,translate English to English: from my own experience in shooting over the years,"From my own experience in shooting over the years,","From my own experience in shooting over the years,"
2209,translate English to English: in the absence of any neurological muscular or heart response the doctors concluded that efforts to revive the president were hopeless,"In the absence of any neurological muscular or heart response, the doctors concluded that efforts to revive the","In the absence of any neurological, muscular, or heart response, the doctors concluded that efforts to revive the President were hopeless."
2210,translate English to English: but Burke and Hare had their imitators further south,But Burke and Hare had their imitators further south.,"But Burke and Hare had their imitators further south,"
2211,translate English to English: Gold Dust robbery at 1839 the first-of-its-kind with cleverley and carefully planned with the assistance of a dishonest employee,"The Gold Dust robbery at 1839, the first of its kind, with clever","The gold-dust robbery of 1839, the first of its kind, was cleverly and carefully planned with the assistance of a dishonest employee."
2212,translate English to English: it's no longer appears to be the case,It no longer appears to be the case.,This no longer appears to be the case.
2213,translate English to English: great art through the cooperation of American Business brought about under the codes,"Great art, through the cooperation of American business brought about under the codes,",in great part through the cooperation of American business brought about under the codes.
2214,translate English to English: it was said that strangulation had been prevented by the insertion of a silver tube in his windpipe,It was said that strangulation had been prevented by the insertion of a silver tube,"It was said that strangulation had been prevented by the insertion of a silver tube in his wind-pipe,"
2215,translate English to English: 1 prisoners convicted of felony to prisoners committed on a charge or suspicion of felony,1 prisoners convicted of felony to prisoners committed on a charge or suspicion of felony,1. Prisoners convicted of felony. 2. Prisoners committed on a charge or suspicion of felony.
2216,translate English to English: review of the ladder. Will evaluate his personal and employment relations his attempt to kill General Walker his political activities,The review of the ladder. Will evaluate his personal and employment relations. His attempt to kill General,"The review of the latter period will evaluate his personal and employment relations, his attempt to kill General Walker, his political activities,"
2217,translate English to English: the prison population fluctuated a great deal,The prison population fluctuated a great deal.,"The prison population fluctuated a great deal,"
2218,translate English to English: mrs. Reed had watched the parade from the sidewalk in front of the building with truly and mr. OVI camel vice-president of the depository,Mrs. Reed had watched the parade from the sidewalk in front of the building with Truly and,"Mrs. Reid had watched the parade from the sidewalk in front of the building with Truly and Mr. O. V. Campbell, vice president of the Depository."
2219,translate English to English: verified the murderers and shut himself up in his cabin,verified the murderers and shut himself up in his cabin.,"verified the murderers, and then shut himself up in his cabin."
2220,translate English to English: if they happened to be in funds was The Marquis of Sligo in 1811,If they happened to be in funds was the Marquis of Sligo in 1811,if they happened to be in funds -- among whom was the Marquis of Sligo in 1811.
2221,translate English to English: leaving with the Secret Service only the responsibility for the physical protection of the president that is the guarding function loan,leaving with the Secret Service only the responsibility for the physical protection of the President that is the guard,"leaving with the Secret Service only the responsibility for the physical protection of the President, that is, the guarding function alone."
2222,translate English to English: quote a common size men says the keeper Mr Newman concern in 19 in,"quote, a common size man says the keeper, Mr. Newman, concern in","Quote, a common-sized man, says the keeper, Mr. Newman, can turn in nineteen inches, end quote."
2223,translate English to English: buildings along the Route can be checked by teams of law enforcement officers and armed guards are posted along the Route as appropriate,Buildings along the route can be checked by teams of law enforcement officers and armed guards,"buildings along the route can be checked by teams of law enforcement officers, and armed guards are posted along the route as appropriate."
2224,translate English to English: kneeled gives on the authority of Mr Burchell the undersheriff of Middlesex,"Mr. Paine gives on the authority of Mr. Burchell, the undershe","Neild gives, on the authority of Mr. Burchell, the under sheriff of Middlesex,"
2225,translate English to English: were known to be what Ferrari had worn when last seen,were known to be what Ferrari had worn when last seen.,were known to be what Ferrari had worn when last seen.
2226,translate English to English: actions by the service since the assassination indicate its awareness of the necessity for substantial Improvement and its Administration,Actions by the Service since the assassination indicate its awareness of the necessity for,Actions by the Service since the assassination indicate its awareness of the necessity for substantial improvement in its administration.
2227,translate English to English: and in comparative comfort with a bed and proper bedding,and in comparative comfort with a bed and proper bedding.,"and in comparative comfort, with a bed and proper bedding."
2228,translate English to English: fitted into a general personality pattern of his to do whatever was not wanted of him a recalcitrant Trend in his personality and quote,"fitted into a general personality pattern of his to do whatever was not wanted of him, ","fitted into a general personality pattern of his: to do whatever was not wanted of him, a recalcitrant trend in his personality, end quote,"
2229,translate English to English: decapitation and dismemberment the bestowal of the remains in various parts of the town the preservation of the head in spirits of wine,"Decapitation and dismemberment, the bestowal of the remains in various parts","The decapitation and dismemberment, the bestowal of the remains in various parts of the town, the preservation of the head in spirits of wine,"
2230,translate English to English: another jail that appeal Chester was also worthy of all Commendation it exhibited all the good points of that it buried,"Another jail, that appealed to Chester, was also worthy of all praise; it ","Another jail, that of Ilchester, was also worthy of all commendation. It exhibited all the good points of that at Bury."
2231,translate English to English: in fact he had quit school in an attempt to obtain his mother's assistance to join the Marines,"In fact, he had quit school in an attempt to obtain his mother's assistance to","In fact, he had quit school in an attempt to obtain his mother's assistance to join the Marines."
2232,translate English to English: is Italy a white and ghastly upon the blackboards and then again was I suddenly withdrawn as if ashamed of the deeded had done,"is Italy a white and ghastly upon the blackboards, and then","as it lay, white and ghastly, upon the black boards, and then again was as suddenly withdrawn, as if ashamed of the deed it had done."
2233,translate English to English: mcwaters also remembered that a man received a transfer at Lamar and Elm streets and that was about the size of this man,McWatters also remembered that a man received a transfer at Lamar and El,McWatters also remembered that a man received a transfer at Lamar and Elm Streets and that a man in the lineup was about the size of this man.
2234,translate English to English: years later when the archaeologists could readily distinguish the false from the true,"Years later, when the archaeologists could readily distinguish the false from the true,","Years later, when the archaeologists could readily distinguish the false from the true,"
2235,translate English to English: she turned toward me and I grabbed her and put her back in the backseat crawled up on top of the back seat and lay there,She turned toward me and I grabbed her and put her back in the back seat. She,"She turned toward me and I grabbed her and put her back in the back seat, crawled up on top of the back seat and lay there."
2236,translate English to English: among the visitors to Babylon was the Great niebuhr,Among the visitors to Babylon was the Great Nebuhr.,Among the later visitors to Babylon was the great Niebuhr.
2237,translate English to English: she testified that Oswald said that General Walker quote was a very bad man that he was a fascist,"She testified that Oswald said that General Walker, quote, was a very bad","She testified that Oswald said that General Walker, quote, was a very bad man, that he was a fascist,"
2238,translate English to English: he kept no record of them when asked questions referred to the officers of the jail,"He kept no record of them when asked questions, referred to the officers of the jail.","He kept no record of them, and when asked questions, referred to the officers of the jail."
2239,translate English to English: for 15 years Doctor coldewey and his assistants with a force of 200 native workmen have labored there winter and summer,"For fifteen years Dr. Coldewey and his assistants, with a force of","For fifteen years Dr. Koldewey and his assistants, with a force of two hundred native workmen, have labored there winter and summer."
2240,translate English to English: although Bureau experiments have shown that 24-hours was a likely maximum time Latona stated,"Although Bureau experiments have shown that 24-hours was a likely maximum time, Laton","Although Bureau experiments had shown that 24 hours was a likely maximum time, Latona stated"
2241,translate English to English: President Johnson in a motorcade through San Antonio,President Johnson in a motorcade through San Antonio,"They were greeted by Vice President Johnson and Governor Connally, who joined the Presidential party in a motorcade through San Antonio."
2242,translate English to English: the commission has concluded that on April 10th 1963,"The Commission has concluded that on April 10, 1963,","The Commission has concluded that on April 10, 1963,"
2243,translate English to English: with the means of earning an honest livelihood if so disposed,"with the means of earning an honest livelihood, if so disposed.",with the means of earning an honest livelihood if so disposed.
2244,translate English to English: but that could have been the man that I saw in the window in the school Book Depository building and quote,but that could have been the man that I saw in the window in the School Book Depository,"That that could have been the man that I saw in the window in the School Book Depository Building, but that I was not sure, end quote."
2245,translate English to English: but no system of complete circulation as in the blood vessels of a higher animal,but no system of complete circulation as in the blood vessels of a higher animal.,but no system of complete circulation as in the blood vessels of a higher animal.
2246,translate English to English: is obviously of Paramount importance and the powers granted by this act have been frequently put in practice since,"is obviously of paramount importance, and the powers granted by this act have been frequently put in","is obviously of paramount importance, and the powers granted by this Act have been frequently put in practice since."
2247,translate English to English: intended to accommodate a couple of prisoners a piece but often much more crowded,"intended to accommodate a couple of prisoners a piece, but often much more crowded.","intended to accommodate a couple of prisoners apiece, but often much more crowded."
2248,translate English to English: he was ostensibly Republican,He was ostensibly Republican.,"He was ostensibly a publican,"
2249,translate English to English: who is bound to report any deficiencies and abuse is he might find that his periodical visits the Secretary of State might go further,"who is bound to report any deficiencies and abuses, is he might find that his periodic",who was bound to report any deficiencies and abuses he might find at his periodical visits. The Secretary of State might go further.
2250,translate English to English: after his return to New Orleans was teased at school because of the northern accent which he had acquired,After his return to New Orleans was teased at school because of the northern accent which he,After his return to New Orleans Oswald was teased at school because of the northern accent which he had acquired.
2251,translate English to English: chapter 4 Dias hacen part 2,Chapter 4. Dias hacen: Part 2.,Chapter 4. The Assassin: Part 2.
2252,translate English to English: Bishops confession was endorsed by Williams and the immediate result was the respite of May,"Bishop's confession was endorsed by Williams, and the immediate result was the respite","Bishop's confession was endorsed by Williams, and the immediate result was the respite of May."
2253,translate English to English: famous female side where the ladies Association still reigned Supreme more system and a greater semblance of decorum was maintained,"The famous female side, where the ladies' association still reigned supreme, more system","On this female side, where the Ladies' Association still reigned supreme, more system and a greater semblance of decorum was maintained."
2254,translate English to English: atmospheric air containing is ordinary minut dose of carbonic acid and with nothing else but sunlight and heat,"The atmospheric air containing is ordinary, a minute dose of carbonic acid, and with",with atmospheric air containing its ordinary minute dose of carbonic acid and with nothing else but sunlight and heat.
2255,translate English to English: Sikh women and their children remained in the ordinary Wards and propagated disease,"Sikh women and their children remained in the ordinary wards, and propagated disease","Sick women and their children remained in the ordinary wards, and propagated disease."
2256,translate English to English: the murder in both cases was long a profound mystery in this which I am now just scribing,The murder in both cases was long a profound mystery in this which I am now just ,"The murder in both cases was long a profound mystery. In this which I am now describing,"
2257,translate English to English: with metallic handle for the rider to grass,with metallic handle for the rider to grass.,with a metallic handle for the rider to grasp.
2258,translate English to English: and he had brown hair a Slender face and neck with light complexion and looked to be 22 or 24 years old,"and he had brown hair, a slender face and neck with light complexion","and he had brown hair, a slender face and neck with light complexion, and looked to be 22 or 24 years old."
2259,translate English to English: the Secret Service in the past has sometimes guarded its right to be acknowledged as the sole protector of the chief executive,The Secret Service in the past has sometimes guarded its right to be acknowledged as the sole,The Secret Service in the past has sometimes guarded its right to be acknowledged as the sole protector of the Chief Executive.
2260,translate English to English: I have always considered this country to be my own and quote,"I have always considered this country to be my own, end quote.",I have always considered this country to be my own. End quote.
2261,translate English to English: I am guessing that perhaps he did it to appear to be a brave man in case you were arrested but that is my supposition and quote,I am guessing that perhaps he did it to appear to be a brave man in,"I am guessing that perhaps he did it to appear to be a brave man in case he were arrested, but that is my supposition, end quote."
2262,translate English to English: but it is curious to note that there were several dissension among the Commissioners to this paragraph of the report,but it is curious to note that there were several dissension among the Commissioners to,But it is curious to note that there were several dissentients among the commissioners to this paragraph of the report.
2263,translate English to English: award was one short of its number what had become of the fellow,"The award was one short of its number, what had become of the fellow.",The ward was one short of its number. What had become of the fellow?
2264,translate English to English: for this purpose it kept up an extensive correspondence with all parts of the kingdom and circulated queries to be answered in detail,For this purpose it kept up an extensive correspondence with all parts of the kingdom and circulated queries,"For this purpose it kept up an extensive correspondence with all parts of the kingdom, and circulated queries to be answered in detail,"
2265,translate English to English: roll out into a sheet half inch thick with a flowered rolling pin cut into round cakes set these closely together in a well-greased pan,Roll out into a sheet half inch thick with a flowered rolling pin cut into round,"Roll out into a sheet half an inch thick with a floured rolling-pin; cut into round cakes, set these closely together in a well-greased pan;"
2266,translate English to English: they saw a man coming south on Patton with a revolver held high in his right hand according to Callaway,They saw a man coming south on Patton with a revolver held high in,"They saw a man coming south on Patton with a revolver held high in his right hand. According to Callaway, the man crossed to the west side of Patton."
2267,translate English to English: as Dwyer survived escape the death sentence which was commuted to penal servitude for life,"As Dwyer survived, escape the death sentence, which was commuted to penal servitude","As Dwyer survived, Cannon escaped the death sentence, which was commuted to penal servitude for life."
2268,translate English to English: I'm returning to jail each day he talked freely and without Reserve to the waters in charge of him chiefly on incidents in the days preceding,While returning to jail each day he talked freely and without reserve to the waters in charge of,"On returning to jail each day he talked freely and without reserve to the warders in charge of him, chiefly on incidents in the day's proceedings."
2269,translate English to English: William Whaley a taxicab driver told his employer on Saturday morning November 23,"William Whaley, a taxicab driver, told his employer on Saturday morning, November 23,","William Whaley, a taxicab driver, told his employer on Saturday morning, November 23"
2270,translate English to English: lehr's was rewarded by being obliged to wear cross irons on his legs a punishment rarely inflicted in ugate,"Lehrs was rewarded by being obliged to wear cross irons on his legs,","Lears was rewarded by being obliged to wear cross irons on his legs, a punishment rarely inflicted in Newgate,"
2271,translate English to English: but when the two groups are traced downward they are found,But when the two groups are traced downward they are found.,"but when the two groups are traced downward they are found gradually to merge,"
2272,translate English to English: the rule became General as regards the prison dress hitherto clothing had been issued and all classes of prisoners,The rule became general as regards the prison dress. Hitherto clothing had been issued and all,"The rule became general as regards the prison dress; hitherto clothing had been issued only to such as were destitute or in rags, and all classes of prisoners,"
2273,translate English to English: rubber tubes were inserted between the second and third ribs to re expand the right lung which had collapsed because of the opening in the chest wall,Rubber tubes were inserted between the second and third ribs to re-extension,"Rubber tubes were inserted between the second and third ribs to reexpand the right lung, which had collapsed because of the opening in the chest wall."
2274,translate English to English: hypotension danger quote,"Hypotension, Risk, quote,","to potential danger, quote,"
2275,translate English to English: and the poor their living Idol and unemployed become debauched and come forth instructed in the practice of thievery in lewdness,"and the poor, their living, idol and unemployed, become debau","and the poor there living idle and unemployed become debauched, and come forth instructed in the practice of thievery and lewdness."""
2276,translate English to English: and who are in Penal or Hospital custody are listed only in the general files of p r s,and who are in penal or hospital custody are listed only in the general files of PRS.,"and who are in penal or hospital custody are listed only in the general files of PRS,"
2277,translate English to English: he received a letter from somebody in New York some communist probably from New York I'm not sure from where from some communist leader and she was very happy,"He received a letter from somebody in New York, some Communist, probably from New York.","he received a letter from somebody in New York, some Communist -- probably from New York -- I am not sure from where -- from some Communist leader and he was very happy,"
2278,translate English to English: Marshall mentioned briefly one more case in which however there was no murderous intent before I pass on to other crimes,"Marshall mentioned briefly one more case, in which, however, there was no murderous intent before","I shall mention briefly one more case, in which, however, there was no murderous intent, before I pass on to other crimes."
2279,translate English to English: if the field office determines that the case should be subject to continuing review PRS establishes a file,"If the field office determines that the case should be subject to continuing review, PRS establish","If the field office determines that the case should be subject to continuing review, PRS establishes a file"
2280,translate English to English: and climbed up the pipe of a cistern in the corner of the press yard some thought with the idea of drowning himself,and climbed up the pipe of a cistern in the corner of the press,and climbed up the pipe of a cistern in the corner of the press yard; some thought with the idea of drowning himself.
2281,translate English to English: all the circumstances were so suspicious that he could not escape the criminal charge,All the circumstances were so suspicious that he could not escape the criminal charge.,All the circumstances were so suspicious that he could not escape the criminal charge.
2282,translate English to English: a very curious and then it's way amusing circumstance in connection with this case was the offer of a certain Italian,A very curious and then in its way amusing circumstance in connection with this case was the offer,"A very curious and, in its way, amusing circumstance in connection with this case was the offer of a certain Italian,"
2283,translate English to English: wide dark sea of heads is all at once in motion,A wide dark sea of heads is all at once in motion.,the wide dark sea of heads is all at once in motion;
2284,translate English to English: it must be remembered however that most modern printing is done by Machinery on soft paper and not by the hand press,"It must be remembered, however, that most modern printing is done by machinery on soft paper and","It must be remembered, however, that most modern printing is done by machinery on soft paper, and not by the hand press,"
2285,translate English to English: information is requested also concerning individuals or groups who have demonstrated,Information is requested also concerning individuals or groups who have demonstrated,Information is requested also concerning individuals or groups who have demonstrated an interest in the President
2286,translate English to English: set a temperature throw himself upon the fire in his condemned cell,"set a temperature, throw himself upon the fire in his condemned cell.",had attempted to throw himself upon the fire in his condemned cell.
2287,translate English to English: and actually had only 1000 printed,and actually had only one thousand printed.,"and actually had only 1,000 printed."
2288,translate English to English: given a choice between the national Naval Medical Center at Bethesda Maryland and the Army's Walter Reed hospital,"given a choice between the National Naval Medical Center at Bethesda, Maryland,","Given a choice between the National Naval Medical Center at Bethesda, Maryland, and the Army's Walter Reed Hospital,"
