,input,output,label
1887,"translate English to English: at New Gate and York Castle as long as five years. At And Mo for seven years at Warwick for eight years,","at Newgate and York Castle as long as five years, at Mohrenschildt for","at Newgate and York Castle as long as five years; ""at Ilchester and Morpeth for seven years; at Warwick for eight years,"
1888,"translate English to English: all of which according to his own confession, made no doubt with the idea of ex exon missus Gail, he accomplished without her assistance.","all of which, according to his own confession, made no doubt with the idea of exone","all of which, according to his own confession, made no doubt with the idea of exonerating Mrs. Gale, he accomplished without her assistance."
1889,translate English to English: at the river end of these cross streets are gates in the fence that skirts the stream.,At the river end of these cross streets are gates in the fence that skirts the stream.,"At the river end of these cross streets are low gates in the fence that skirts the stream,"
1890,translate English to English: bigger jobs than ever were planned and attempted.,bigger jobs than ever were planned and attempted.,"Bigger ""jobs"" than ever were planned and attempted,"
1891,"translate English to English: when asked about the Curtain Rod story, Oswald lied again,","When asked about the curtain rod story, Oswald lied again.","When asked about the curtain rod story, Oswald lied again."
1892,"translate English to English: After leaving missus Reid in the front office, Oswald could have gone down the stairs and out the front door by twelve thirty three Pm.","After leaving Mrs. Reid in the front office, Oswald could have gone down the stairs","After leaving Mrs. Reid in the front office, Oswald could have gone down the stairs and out the front door by 12:33 p.m."
1893,"translate English to English: At God Manchester, there was no jail, but a cage to secure prisoners till they could be taken before a mag.","At Godford, Manchester, there was no jail but a cage to secure prisoners till they","At Godmanchester there was no jail, but a cage to secure prisoners till they could be taken before a magistrate."
1894,translate English to English: One pair was with the traffic superintendent in London. Another with an official in stone.,"One pair was with the traffic superintendent in London, another with an official in stone.","One pair was with the traffic superintendent in London, another with an official in Folkestone,"
1895,"translate English to English: with orders to march into the town by the bed of the stream. As soon as the water became shallow enough,",with orders to march into the town by the bed of the stream. As soon as the water,"with orders to march into the town by the bed of the stream, as soon as the water became shallow enough:"
1896,"translate English to English: in many instances, the details of these pictures differ from the original and even from each other, particularly as to the configuration of the rifle","In many instances the details of these pictures differ from the original and even from each other, particularly","and in many instances the details of these pictures differed from the original, and even from each other, particularly as to the configuration of the rifle."
1897,"translate English to English: that he was seen running along Jefferson Boulevard, that a jacket was found under a car in a lot joining Jefferson Boulevard.","that he was seen running along Jefferson Boulevard, that a jacket was found under a","that he was seen running along Jefferson Boulevard, that a jacket was found under a car in a lot adjoining Jefferson Boulevard"
1898,translate English to English: using a recognized technique of determining whether a picture was taken with a particular camera,using a recognized technique of determining whether a picture was taken with a particular camera,"Using a recognized technique of determining whether a picture was taken with a particular camera,"
1899,"translate English to English: a more formal statement of assigned responsibilities, supplemented in each case to reflect the peculiar conditions of each presidential trip","A more formal statement of assigned responsibilities, supplemented in each case to reflect the peculiar","that a more formal statement of assigned responsibilities, supplemented in each case to reflect the peculiar conditions of each Presidential trip"
1900,translate English to English: narrowly escaped death when a rifle bullet fired from outside his home passed near his head as he was seated at his desk.,narrowly escaped death when a rifle bullet fired from outside his home passed near his head,narrowly escaped death when a rifle bullet fired from outside his home passed near his head as he was seated at his desk.
1901,"translate English to English: Oswald had entered the house in his shirt sleeves, but when he left, he was zip up a jacket.","Oswald had entered the house in his shirt-sleeves, but when","Oswald had entered the house in his shirt sleeves, but when he left, he was zipping up a jacket."
1902,translate English to English: secret service has attempted to perform this function through the activities of its protective research section.,The Secret Service has attempted to perform this function through the activities of its Protective Research Section.,The Secret Service has attempted to perform this function through the activities of its Protective Research Section
1903,translate English to English: doctor Hart dogs did find Oswald to be a tense withdrawn and divisive boy who intensely disliked talking about himself and his feelings,Dr. Hartdogg did find Oswald to be a tense withdrawn,"Dr. Hartogs did find Oswald to be a tense, withdrawn, and evasive boy who intensely disliked talking about himself and his feelings."
1904,"translate English to English: by other acts, local authorities were empowered to construct new jail or higher accommodation in the district.",By other acts local authorities were empowered to construct new jails or higher accommodation in the district.,By other acts local authorities were empowered to construct new jails or hire accommodation in the district;
1905,"translate English to English: since he seemed to feel that no one else understood his political views, the letter was of great value to him for it, quote, was proof.","Since he seemed to feel that no one else understood his political views, the letter was of","Since he seemed to feel that no one else understood his political views, the letter was of great value to him for it, quote, was proof"
1906,translate English to English: workers who turn away from these same impartial agencies and decline to use their good offices to gain their ends,Workers who turn away from these same impartial agencies and decline to use their good offices to gain,The workers who turn away from these same impartial agencies and decline to use their good offices to gain their ends
1907,translate English to English: man entrusted with this privilege was often the inner gates,"The man entrusted with this privilege was often the inner gatesman,","The man intrusted with this privilege was often the inner gatesman,"
1908,"translate English to English: according to the reconstruction of time and events, which the commission found most credible,","According to the reconstruction of time and events which the Commission found most credible,","According to the reconstruction of time and events which the Commission found most credible,"
1909,translate English to English: the heads of Lord Castle and Lord Sid being carried away in a bag,"the heads of Lord Castle and Lord Sidney being carried away in a bag,",the heads of Lord Castlereagh and Lord Sidmouth being carried away in a bag.
1910,translate English to English: to use the data developed by these agencies to carry out its special duties.,to use the data developed by these agencies to carry out its special duties.,to use the data developed by these agencies to carry out its special duties.
1911,translate English to English: from one of the elderly relatives with whom he spoke. Oswald interest in such things presents a sharp contrast with his attitude,from one of the elderly relatives with whom he spoke. Oswald's interest in,from one of the elderly relatives with whom he spoke. Oswald's interest in such things presents a sharp contrast with his attitude
1912,"translate English to English: to help those who have reached the age of retirement, to give up their jobs and thus, give to the younger generation greater opportunities for work.",to help those who have reached the age of retirement to give up their jobs and thus give to,to help those who have reached the age of retirement to give up their jobs and thus give to the younger generation greater opportunities for work
1913,"translate English to English: after a few years of active exert, the society was rewarded by fresh legislation.",After a few years of active exertions the Society was rewarded by fresh legislation.,After a few years of active exertion the Society was rewarded by fresh legislation.
1914,"translate English to English: In the course of his remarks, however, he said","In the course of his remarks, however, he said","In the course of his remarks, however, he said,"
1915,"translate English to English: was not strange that he should sometimes misuse his power. And when prisoners were not to be into securing his legal services,","It was not strange that he should sometimes misuse his power, and when prisoners were not to","It was not strange that he should sometimes misuse his power, and when prisoners were not to be cajoled into securing his legal services,"
1916,"translate English to English: the Cuban would not however give him a visa until he had received one from the Soviets, which involved a delay of several months.","The Cuban would not, however, give him a visa until he had received one","The Cubans would not, however, give him a visa until he had received one from the Soviets, which involved a delay of several months."
1917,"translate English to English: prominently reported president Kennedy as having, quote, all but invited the cuban people today to overthrow Fide Castro communist regime,","prominently reported President Kennedy as having, quote, all but invited the Cuban people today to","prominently reported President Kennedy as having, quote, all but invited the Cuban people today to overthrow Fidel Castro's Communist regime"
1918,"translate English to English: probably, foods containing carbon, hydrogen and oxygen are the sources of energy in the higher plants as in animals.","Probably foods containing carbon, hydrogen and oxygen are the sources of energy in the higher plants","Probably foods containing carbon, hydrogen and oxygen are the sources of energy in the higher plants as in animals."
1919,"translate English to English: then with a strong effort, he pushed off the white cap and tried to liberate his neck from the halt, which by this time had been adjusted.",Then with a strong effort he pushed off the white cap and tried to liber,"Then with a strong effort he pushed off the white cap, and tried to liberate his neck from the halter, which by this time had been adjusted."
1920,"translate English to English: some might be in a, but they had never been rep. And some were quite freshly imported upon a statute book.","Some might be in a ward, but they had never been reprimande","Some might be in abeyance, but they had never been repealed, and some were quite freshly imported upon the Statute Book."
1921,"translate English to English: next, it forms first one pair and then another pair of legs and meanwhile, it begins to breathe also by lungs.","Next it forms first one pair and then another pair of legs, and meanwhile it begins to","Next, it forms first one pair and then another pair of legs; and meanwhile it begins to breathe also by lungs."
1922,translate English to English: and unwilling to assert legislative powers by writing Into it their own political and economic policies.,and unwilling to assert legislative powers by writing into it their own political and economic policies.,and unwilling to assert legislative powers by writing into it their own political and economic policies.
1923,translate English to English: that the convict clothes were still the execution per.,that the convict's clothes were still the executioner's.,that the convict's clothes were still the executioner's perquisite.
1924,translate English to English: which from their similarity to animals of simple organization were called Zoo spores,"which from their similarity to animals of simple organization were called Zoospores,","which, from their similarity to animals of simple organization, were called ""zoospores."""
1925,translate English to English: all one had to do was get a high building someday with a tele rifle and there was nothing anybody could do to defend against such an attempt.,All one had to do was get a high building someday with a telesco,"all one had to do was get a high building someday with a telescopic rifle, and there was nothing anybody could do to defend against such an attempt."
1926,"translate English to English: after this, nothing remained, but to wait for some occasion when the amount transmitted would be sufficient to justify the risks of robbery.","After this nothing remained, but to wait for some occasion when the amount transmitted would be sufficient",After this nothing remained but to wait for some occasion when the amount transmitted would be sufficient to justify the risks of robbery.
1927,translate English to English: had the same observable characteristics both under the microscope and all the visual tests that I could conduct.,"had the same observable characteristics, both under the microscope and all the visual tests that I",had the same observable characteristics both under the microscope and all the visual tests that I could conduct.
1928,translate English to English: it is told of Bob Brennan and officials specially employed for years by the mint,"It is told of Bob Brennan and officials specially employed for years by the mint,","It is told of ""Bob"" Brennan, an official specially employed for years by the Mint"
1929,"translate English to English: during all his reign, there was little peace in his great mixed turbulent empire.",During all his reign there was little peace in his great mixed turbulent empire.,During all his reign there was little peace in his great mixed turbulent empire.
1930,translate English to English: three minutes after the shooting.,3 minutes after the shooting.,3 minutes after the shooting.
1931,"translate English to English: other officials, great lawyers, governors of prisons and chaplain supported this view.","Other officials, great lawyers, governors of prisons, and chaplains, supported","Other officials, great lawyers, governors of prisons, and chaplains supported this view."
1932,translate English to English: and possibly to Philadelphia to look for work.,and possibly to Philadelphia to look for work.,and possibly to Philadelphia to look for work.
1933,translate English to English: and to approve or dis disprove the public policy written into these laws.,and to approve or disprove the public policy written into these laws.,and to approve or disapprove the public policy written into these laws.
1934,"translate English to English: after she had bought some clothes for Marina Oswald and a high chair for the baby, Oswald emphatic told her to stop.",After she had bought some clothes for Marina Oswald and a high chair for the baby,"After she had bought some clothes for Marina Oswald and a highchair for the baby, Oswald emphatically told her to stop."
1935,"translate English to English: one corner was a printing press actually in use and on it, we're twenty one forged bank of england notes without date or signature.","One corner was a printing press actually in use, and on it were twenty-one ","In one corner was a printing-press actually in use, and on it were twenty-one forged Bank of England notes, without date or signature."
1936,"translate English to English: more precise clues to the murderer were not long wanting to. Indeed, the readiness with which they were produced and followed up","More precise clues to the murderer were not long wanting to, indeed, the readiness with",More precise clues to the murderer were not long wanting; indeed the readiness with which they were produced and followed up
1937,translate English to English: Lawson also evaluated the security hazards at the trademark on November thirteen.,Lawson also evaluated the security hazards at the Trade Mart on November 13.,Lawson also evaluated the security hazards at the Trade Mart on November 13.
1938,translate English to English: all the avenues and approaches. Places even points nothing whatever could be seen of the scaffold,"all the avenues and approaches, places even points, nothing whatever could be seen of the scaffold","All the avenues and approaches, places even whence nothing whatever could be seen of the scaffold,"
1939,"translate English to English: prisoners on reception were treated as they are nowadays bathed, dressed in prison clothes and inspected by the surgeon.","The prisoners on reception were treated as they are nowadays bathed, dressed in prison clothes,","Prisoners on reception were treated as they are now-a-days -- bathed, dressed in prison clothes, and inspected by the surgeon."
1940,"translate English to English: in that connection, it should be noted that Marina Os testified on September six nineteen sixty four that she thought her husband, quote,","In that connection, it should be noted that Marina Oswald testified on September 6, 1964","In that connection, it should be noted that Marina Oswald testified on September 6, 1964, that she thought her husband, quote,"
1941,translate English to English: he could best on prisoners on release and so save the better disposed or the completely des from laps it once into crime.,"He could best on prisoners on release, and so save the better disposed, or the completely","which he could bestow on prisoners on release, and so save the better-disposed or the completely destitute from lapsing at once into crime."
1942,"translate English to English: samples of his photographic work, offering to contribute that sort of service without charge.",samples of his photographic work offering to contribute that sort of service without charge.,"samples of his photographic work, offering to contribute that sort of service without charge."
1943,"translate English to English: a robbery of a somewhat novel kind was executed in rather a bumbling fashion by ke, a c captain.",A robbery of a somewhat novel kind was executed in rather a b,"A robbery of a somewhat novel kind was executed in rather a bungling fashion by Ker, a sea-captain,"
1944,"translate English to English: passed other unimportant fortresses and came at last to a walled enclosure, which the natives pointed out as a royal hunting ground.","passed other unimportant fortresses, and came at last to a walled","he passed other unimportant fortresses, and came at last to a walled enclosure, which the natives pointed out as a royal hunting ground."
1945,"translate English to English: But about eighteen fifty, the two sides were distinctly hostile and the controversy ran high.","But about 1850 the two sides were distinctly hostile, and the controversy ran high.","But about 1850 the two sides were distinctly hostile, and the controversy ran high."
1946,"translate English to English: apart from his relatives, Os had no friends or close associates in Texas when he returned there in June of nineteen sixty two.","Apart from his relatives, Oswald had no friends or close associates in Texas when ","Apart from his relatives, Oswald had no friends or close associates in Texas when he returned there in June of 1962,"
1947,"translate English to English: of course, the theory of descent with adaptive modification has a simple answer to supply.","Of course, the theory of descent with adaptive modification has a simple answer to supply.",Of course the theory of descent with adaptive modification has a simple answer to supply
1948,"translate English to English: a man named lea under sentence of transportation for an attempt at murder on onboard ship, got up part of the way.",A man named Lee under sentence of transportation for an attempt at murder on board a ship got,"A man named Lears, under sentence of transportation for an attempt at murder on board ship, got up part of the way,"
1949,translate English to English: you tap gently with your heel upon the shoulder of the dr to urge her on.,you tap gently with your heel upon the shoulder of the draught to urge her on,you tap gently with your heel upon the shoulder of the dromedary to urge her on.
1950,"translate English to English: following his arrest, he was interviewed by the police and at his own request by an agent of the Fbi,","Following his arrest he was interviewed by the police, and at his own request by an agent","Following his arrest, he was interviewed by the police, and at his own request, by an agent of the FBI."
1951,translate English to English: relied on the absence of the strip neo.,relied on the absence of the strip Neolithic.,He relied on the absence of the strychnia.
1952,translate English to English: have to determine which things which are immediately life threatening and cope with them before attempting to evaluate the full extent of the injuries.,have to determine which things which are immediately life-threatening and cope with them before attempting to,"You have to determine which things, which are immediately life threatening and cope with them, before attempting to evaluate the full extent of the injuries."
1953,translate English to English: secret service will be better able to plan its own long range personnel requirements. If it knows with reasonable certainty,The Secret Service will be better able to plan its own long-range personnel requirements if,The Secret Service will be better able to plan its own long-range personnel requirements if it knows with reasonable certainty
1954,translate English to English: he wanted to make peace with her and bring his family to Dallas where they could live with him again.,He wanted to make peace with her and bring his family to Dallas where they could live with him,that he wanted to make peace with her and bring his family to Dallas where they could live with him again.
1955,translate English to English: decided to use str or the vegetable poison otherwise known as Nox,"who decided to use strychnia, or the vegetable poison otherwise known as n","He decided to use strychnia, or the vegetable poison otherwise known as nux vomica;"
1956,translate English to English: four of the fatal consequences which might have ensued,Four of the fatal consequences which might have ensued,or of the fatal consequences which might have ensued.
1957,translate English to English: mister Bennett speaks of thirty eight capital convict he found in the press in February eighteen seventeen.,Mr. Bennett speaks of 38 capital convicts he found in the press in February,"Mr. Bennet speaks of thirty-eight capital convicts he found in the press yard in February 1817,"
1958,translate English to English: as one entitled to receive mail.,as one entitled to receive mail.,as one entitled to receive mail.
1959,"translate English to English: hanging in chains upon the gi, which had served for the execution.","hanging in chains upon the gallows, which had served for the execution.","Hanging in chains upon the gibbet which had served for the execution,"
1960,"translate English to English: the evidence he gave inc piers, Burgess and tester, all three were arrested and committed to new date for trial.","In the evidence he gave incensed Piers, Burgess, and","As the evidence he gave incriminated Pierce, Burgess, and Tester, all three were arrested and committed to Newgate for trial."
1961,"translate English to English: he now married, although his salary was only a pound a week, but he soon got on.","He now married, although his salary was only a pound a week, but ","He now married, although his salary was only a pound a week; but he soon got on."
1962,translate English to English: vice presidential follow car.,Vice-Presidential follow-up car.,Vice-Presidential follow-up car.
1963,"translate English to English: on the other hand, it is urged that all features of the protection of the president and his family should be committed to an elite and independent core","On the other hand, it is urged that all features of the protection of the President and","On the other hand, it is urged that all features of the protection of the President and his family should be committed to an elite and independent corps."
1964,"translate English to English: the sale of spirits was forbidden, but Gin could always be had at the w shops where it was known as Moons shine, Sky blue,","The sale of spirits was forbidden, but gin could always be had at the w","The sale of spirits was forbidden, but gin could always be had at the whistling shops, where it was known as Moonshine, Sky Blue,"
1965,"translate English to English: ru of eyes and cave fishes, hi limbs beneath the skin of Wales, the ver form appendix in man","rudiments of eyes and cave fishes, higgins beneath the skin","rudiments of eyes in cave fishes, hind limbs beneath the skin of whales, the vermiform appendix in man,"
1966,translate English to English: It has obtained the services of outside consultants such as the Rand corporation,"It has obtained the services of outside consultants, such as the Randle Corporation,","it has obtained the services of outside consultants, such as the Rand Corporation,"
1967,translate English to English: had to come down again covered with soot and filth just as the officers entered the war.,"had to come down again, covered with soot and filth, just as the officers",but had to come down again covered with soot and filth just as the officers entered the ward.
1968,translate English to English: Mister Samuel H was examined by this committee.,Mr. Samuel H. Hosty was examined by this committee.,Mr. Samuel Hoare was examined by this committee
1969,"translate English to English: of the Texas school depository building or those employed there, prior to the time the president was shocked. Quote,",of the Texas School Book Depository Building or those employed there prior to the time the President was,of the Texas School Book Depository Building or those employed there prior to the time the President was shot. End quote.
1970,translate English to English: and Marina Oswald testified that Oswald did not say anything about curtain rods on the day before the assassination.,and Marina Oswald testified that Oswald did not say anything about curtain rods,and Marina Oswald testified that Oswald did not say anything about curtain rods on the day before the assassination.
1971,translate English to English: our investigation of Oswald had disclosed no evidence that Oswald was acting under the instructions or on behalf of,Our investigation of Oswald had disclosed no evidence that Oswald was acting under the instructions,Our investigation of Oswald had disclosed no evidence that Oswald was acting under the instructions or on behalf of
1972,translate English to English: the whole question assumes sufficient importance to become a part of the government program when Lord Beacon took office in eighteen seventy four.,The whole question assumes sufficient importance to become a part of the Government program when Lord Be,The whole question assumed sufficient importance to become a part of the Government program when Lord Beaconsfield took office in 1874.
1973,translate English to English: intestines were however preserved and sent for analysis.,"The intestines were, however, preserved and sent for analysis.","The intestines were, however, preserved and sent for analysis,"
1974,translate English to English: was told by mister Fran leroy that the lady had desired him to sell out. Which I have done added the fraudulent banker and here are the proceeds,"I was told by Mr. Fran Leroy that the lady had desired him to sell out,","and was told by Mr. Fauntleroy that the lady had desired him to sell out, ""which I have done,"" added the fraudulent banker, ""and here are the proceeds,"""
1975,"translate English to English: John Pick, however, did not think her position was worse than that of many other people.","John Pickley, however, did not think her position was worse than that of many other people","John Pic, however, did not think her position was worse than that of many other people."
1976,translate English to English: field labor he urged and with reason was a very suitable employment.,"Field labor he urged, and with reason was a very suitable employment.","Field labor, he urged, and with reason, was a very suitable employment;"
1977,translate English to English: Hoc murder is in its way interesting. As afford another proof of the extraordinary way in which the culprit returned to the scene of his guilt.,"Hocker's murder is in its way interesting, as afford another proof of the extraordinary way","Hocker's murder is in its way interesting, as affording another proof of the extraordinary way in which the culprit returned to the scene of his guilt."
1978,translate English to English: will close this chapter with a brief account of another murder.,I will close this chapter with a brief account of another murder.,"I will close this chapter with a brief account of another murder,"
1979,"translate English to English: the presence in Dallas of the stevenson and picket might have created a danger for the president on a visit to that city,",The presence in Dallas of the Stevenson and Picket might have created a danger,"if the presence in Dallas of the Stevenson pickets might have created a danger for the President on a visit to that city,"
1980,translate English to English: interview with him in jail is not significant from the standpoint of whether he had a propensity for violence.,The interview with him in jail is not significant from the standpoint of whether he had a,The interview with him in jail is not significant from the standpoint of whether he had a propensity for violence.
1981,"translate English to English: the firstborn born son of Neville Palazzo, King of Babylon, i.","the first-born son of Neville Palazzo, King of Babylon, I.","the first-born son of Nabopolassar, King of Babylon, am I."
1982,translate English to English: inn plants and free plant cells are known to pass the whole or part of their lives in an actively locomotive condition.,Inn plants and free plant cells are known to pass the whole or part of their lives in,"innumerable plants and free plant cells are known to pass the whole or part of their lives in an actively locomotive condition,"
1983,translate English to English: to the exclusion of all other weapons.,to the exclusion of all other weapons.,"to the exclusion of all other weapons,"
1984,translate English to English: went on for more than an hour. And until the factors were cut down and the gallo is removed.,"went on for more than an hour, and until the factors were cut down and the g","This went on for more than an hour, and until the malefactors were cut down and the gallows removed;"
1985,"translate English to English: from Peru bound to bordeaux, which had found at sea","from Peru bound to bordeaux, which had found at sea,","from Peru bound to Bordeaux, which had foundered at sea;"
1986,translate English to English: punishment such as rope ending and tying to the bull works had to be applied to get the work properly done.,punishments such as rope ending and tying to the bullion works had to be,and punishment such as rope's-ending and tying to the bulwarks had to be applied to get the work properly done.
1987,"translate English to English: nothing was more prominently brought out by the inspectors than the inefficiency of the governor at that time, mister Cope.",Nothing was more prominently brought out by the inspectors than the inefficiency of the governor at,"Nothing was more prominently brought out by the inspectors than the inefficiency of the governor at that time, Mr. Cope."
1988,"translate English to English: another set of fraud which resembled those of p in principle, although not in practice, we're soon afterwards discovered.","Another set of frauds which resembled those of piety in principle, although not","Another set of frauds, which resembled those of Pries in principle, although not in practice, were soon afterwards discovered."
1989,"translate English to English: persons committed to a metropolitan jail at that time were taken in gangs, men and women handcuffed together or linked onto a long chain.","Persons committed to a metropolitan jail at that time were taken in gangs, men","Persons committed to a metropolitan jail at that time were taken in gangs, men and women handcuffed together, or linked on to a long chain,"
1990,translate English to English: These antics may have been assumed to bear out the plea of insanity set up in his defense.,These antics may have been assumed to bear out the plea of insanity set up,"These antics may have been assumed to bear out the plea of insanity set up in his defense,"
1991,"translate English to English: he wrote afterwards to the effect that the moment he had offered himself, an unknown assassin came to Aim blow at him.",He wrote afterwards to the effect that the moment he had offered himself an unknown assassi,"He wrote afterwards to the effect that the moment he had offered himself, an unknown assassin came to aim a blow at him."
1992,translate English to English: there was an attempt to revive it at that date when the act for dispensing with the dissection of criminals was passed.,There was an attempt to revive it at that date when the act for dispensing with the,"But there was an attempt to revive it at that date, when the act for dispensing with the dissection of criminals was passed."
1993,translate English to English: visiting every corner of the pan but not leaving thick layers and streak of grease after it.,"visiting every corner of the pan, but not leaving thick layers and streaks of grease after it","visiting every corner of the pan, but not leaving thick layers and streaks of grease after it."
1994,"translate English to English: she testified that he responded, quote, as you wish. If you don't want me to come I won't end quote,","She testified that he responded, quote, as you wish. If you don't","She testified that he responded, quote, As you wish. If you don't want me to come, I won't, end quote."
1995,"translate English to English: remember that I didn't look at the package very much. But when I did look at it, he did have his hands on the package like that end, quote. And at this point,","remember that I didn't look at the package very much, but when I did look at","I remember that I didn't look at the package very much but when I did look at it he did have his hands on the package like that, end quote, and at this point"
1996,"translate English to English: I am increasingly aware of the presence in all thing of Lob bison, shop party secretary fat, forty ish and jo on the outside,","I am increasingly aware of the presence in all thing of Lobby bison, Shop Party Secretary","I am increasingly aware of the presence, in all thing, of Lebizen, shop party secretary, fat, fortyish, and jovial on the outside."
1997,translate English to English: the existence of great similarities in vertebra structure is not always fully recognized,"The existence of great similarities in vertebral structure is not always fully recognized,",The existence of great similarities in vertebrate structure is not always fully recognized.
1998,translate English to English: had lost his desire to do so because of the bureaucracy and red tape which he had encountered.,he had lost his desire to do so because of the bureaucracy and red tape,and had lost his desire to do so because of the bureaucracy and red tape which he had encountered.
1999,translate English to English: and their jive en geology counteract the ordinary councils or the independent preacher earnest prayers.,and their jive engeology counteract the ordinary councils or the independent preach,and their gibes and jollity counteracted the ordinary's counsels or the independent preacher's earnest prayers.
2000,"translate English to English: when the next period agreed on had elapsed, again, with a band of picked men, he sal forth and slaughtered the two thousand",When the next period agreed on had elapsed again with a band of picked men,"and when the next period agreed on had elapsed, again with a band of picked men he sallied forth, and slaughtered the two thousand."
2001,translate English to English: therefore reviewed all ways of bringing the city under.,He therefore reviewed all ways of bringing the city under fire.,"He therefore reviewed all ways of bringing the city under,"
2002,"translate English to English: The committee on Jail reported that, quote, although the house of the warden looked into the court,","The Committee on Jail reported that, quote, although the House of the Warden looked into","The Committee on Jails reported that, quote, although the house of the warden looked into the court,"
2003,translate English to English: imaginary president of the non chapter was named A j Hid. The name that Oswald used when he purchased the assassination weapon,The imaginary President of the Non-Chapter was named A. J. Hidell,"The imaginary president of the nonexistent chapter was named A. J. Hidell, the name that Oswald used when he purchased the assassination weapon."
2004,"translate English to English: several days later, he reported what he had seen and was questioned by Fbi agents.","Several days later he reported what he had seen, and was questioned by FBI",Several days later he reported what he had seen and was questioned by FBI agents.
2005,translate English to English: it was urged that the area selected for purchase must be excessively costly to acquire and still quite inadequate for the city needs.,"It was urged that the area selected for purchase must be excessively costly to acquire, and","It was urged that the area selected for purchase must be excessively costly to acquire, and still quite inadequate for the city needs."
2006,translate English to English: dressing the same. Eating the same food as did their ancestors when ne nest built the walls of Babylon,"dressing the same, eating the same food as did their ancestors, when Nebuch","dressing the same, eating the same food as did their ancestors when Nebuchadnezzar built the walls of Babylon."
2007,"translate English to English: the penalty of forfeit fitting the day's allowance of food, an increase of which the committee had recommended.","the penalty of forfeiting, fitting the day's allowance of food, an increase of which","with the penalty of forfeiting the day's allowance of food, an increase of which the committee had recommended."
2008,translate English to English: missus Solomon could not resist the temptation to dabble in stolen goods and she was found shipping watches of the wrong category to New York.,"Mrs. Solomons could not resist the temptation to dabble in stolen goods, and she was","But Mrs. Solomons could not resist the temptation to dabble in stolen goods, and she was found shipping watches of the wrong category to New York."
2009,translate English to English: had been repeatedly sentenced to imprisonment for most desperate and ferocious attacks upon various constable. His last victim was d,He had been repeatedly sentenced to imprisonment for most desperate and ferocious attacks upon,"and had been repeatedly sentenced to imprisonment for most desperate and ferocious attacks upon various constables. His last victim was Dwyer,"
2010,"translate English to English: the rifle may have already been dis assembled when Oswald arrived home on Thursday, he had ample time that evening to dis december the rifle","While the rifle may have already been disassembled when Oswald arrived home on Thursday,","While the rifle may have already been disassembled when Oswald arrived home on Thursday, he had ample time that evening to disassemble the rifle"
2011,translate English to English: then joined in the effort to revive the president.,He then joined in the effort to revive the President.,then joined in the effort to revive the President.
2012,"translate English to English: twice a week. There was a wine in beer club held at night, which lasted till two or three in the morning.",twice a week there was a wine-in-beer club held at night which,"Twice a week there was a wine and beer club held at night, which lasted till two or three in the morning."
2013,"translate English to English: demonstrating once again, his propensity to act dramatically and in this instance violently in further of his beliefs.","demonstrating once again his propensity to act dramatically, and in this instance violently,","demonstrating once again his propensity to act dramatically and, in this instance violently, in furtherance of his beliefs."
2014,translate English to English: The invoice was prepared on March thirteen nineteen sixty three. The revolver was actually shipped on March twenty by Railway Express.,"The invoice was prepared on March 13, 1963. The revolver was actually shipped on March 20 by","The invoice was prepared on March 13, 1963; the revolver was actually shipped on March 20 by Railway Express."
2015,"translate English to English: is Huxley famous Essay, the border territory between the animal and vegetable kingdoms, Written in eighteen seventy six.","is Huxley's famous essay, the border territory between the animal and vegetable kingdoms","is Huxley's famous essay, ""The Border Territory Between the Animal and Vegetable Kingdoms,"" written in 1876,"
2016,translate English to English: report of the president's commission on the assassination of President Kennedy.,Report of the President's Commission on the Assassination of President Kennedy.,Report of the President's Commission on the Assassination of President Kennedy.
2017,"translate English to English: the Fbi manual of instructions provided, quote, with other government agencies.","The FBI manual of instructions provided, quote, with other Government agencies.","The FBI Manual of Instructions provided, quote, Liaison With Other Government Agencies"
2018,"translate English to English: always profess patriotism toward the land and the people, if not the government, although their ideals, movements must surely lead","Always professe patriotism toward the land and the people, if not the government","always profess patriotism toward the land and the people, if not the government; although their ideals movements must surely lead"
2019,translate English to English: reveals that Hill first placed his hand on the presidential car at frame three forty three thirty frames.,reveals that Hill first placed his hand on the Presidential car at frame 343 frames.,"reveals that Hill first placed his hand on the Presidential car at frame 343, 30 frames"
2020,"translate English to English: his hands were clasp, and he was truly pen.","His hands were clasped, and he was truly penitent.","His hands were clasped, and he was truly penitent."
2021,"translate English to English: he found on the inside, a single brown d vis coast fiber and several light green cotton fibers.",He found on the inside a single brown de-visipec fiber and several light,"he found, on the inside, a single brown delustered viscose fiber and several light green cotton fibers."
2022,"translate English to English: testified that Oswald seemed, quote, always to be striving for a relationship, but whenever he did,","testified that Oswald seemed, quote, always to be striving for a relationship","testified that Oswald seemed, quote, always to be striving for a relationship, but whenever he did"
2023,"translate English to English: And when I got to questioning him further, then he felt that his purpose had been served and he wouldn't say anything further and, quote,",And when I got to questioning him further then he felt that his purpose had been served,"and when I got to questioning him further then he felt that his purpose had been served and he wouldn't say anything further, end quote."
2024,"translate English to English: the event which he styles, we may well characterize as one of the most deliberately atrocious murders on record.","in the event which he styles, we may well characterize as one of the most deliberately",The event which he styles calamitous we may well characterize as one of the most deliberately atrocious murders on record.
2025,translate English to English: The court was however prepared to consider lord John Russell proposal with regard to the cost of rebuilding.,"The Court was, however, prepared to consider Lord John Russell's proposal with regard to the","The court was, however, prepared to consider Lord John Russell's proposal with regard to the cost of rebuilding;"
