,input,output,label
2117,merge sentence1: proper hours for locking and unlocking prisoners should be insisted upon sentence2: Proper hours for locking and unlocking prisoners should be insisted upon sentence3: proper hours for locking and unlocking prisoners should be insisted upon,Proper hours for locking and unlocking prisoners should be insisted upon,Proper hours for locking and unlocking prisoners should be insisted upon;
2118,merge sentence1: a femoral pulse was also detected in the president's leg sentence2: A femural pulse was also detected in the president's leg. sentence3: A femur pulse was also detected in the president's leg,A femoral pulse was also detected in the President's leg.,A femoral pulse was also detected in the President's leg.
2119,merge sentence1: was solid and reticent to the last sentence2: The sufferer was stalled and reticent to the last. sentence3: the sufferer was s and re to the last.,The sufferer was stalled and reticent to the last.,The sufferer was stolid and reticent to the last.
2120,merge sentence1: should be transferred to the FBI sentence2: Should be transferred to the FBI. sentence3: should be transferred to the Fbi.,should be transferred to the FBI.,"should be transferred to the FBI,"
2121,"merge sentence1: as improvements are recommended for the advanced detection of potential threats to the president could act as a final review board sentence2: Has improvements are recommended for the advance detection of potential threats to the president it could act as a final review board sentence3: improvements are recommended for the advanced detection of potential threats to the president, it could act as a final review board.","As improvements are recommended for the advance detection of potential threats to the President, it could act as","As improvements are recommended for the advance detection of potential threats to the President, it could act as a final review board."
2122,"merge sentence1: The Prisoner generally the oldest and most dexterous Thief sentence2: A prisoner generally the oldest and most dextrous thief sentence3: a prisoner, generally the oldest and most dexter thief","The prisoner, generally the oldest and most dexterous thief,","A prisoner, generally the oldest and most dexterous thief,"
2123,merge sentence1: clambering along the roof sentence2: Clambering along the roof sentence3: clam along the roof,Clambering along the roof,"Clambering along the roof,"
2124,merge sentence1: the supervisor of each of the off-duty agents who visited the Press Club or the cellar Coffee House sentence2: Supervisor of each of the off duty agents who visited the press club or the seller coffee house sentence3: the supervisor of each of the off duty agents who visited the press club or the seller coffee house,the supervisor of each of the off-duty agents who visited the Press Club or the Keller Coffee,The supervisor of each of the off-duty agents who visited the Press Club or the Cellar Coffee House
2125,"merge sentence1: under particular circumstances the contents of the cells of certain water weeds were set free and moved about considerable velocity sentence2: Under particular circumstances the contents of the cells of certain water weeds were set free and moved about considerable velocity sentence3: particular circumstances, the contents of the cells of certain water weeds were set free and moved about with considerable velocity.","Under particular circumstances the contents of the cells of certain water weeds were set free, and","under particular circumstances, the contents of the cells of certain water-weeds were set free and moved about with considerable velocity"
2126,"merge sentence1: and on the morning of the president's arrival there appeared in the morning use a full black-bordered advertisement headed sentence2: And on the morning of the president's arrival there appeared in the morning news a full blackboarded advertisement headed sentence3: And on the morning of the president's arrival, there appeared in the morning news a full black bordered advertisement headed",and on the morning of the President's arrival there appeared in the morning news a full,"And on the morning of the President's arrival, there appeared in the Morning News a full, black-bordered advertisement headed:"
2127,merge sentence1: back to start usable as food and the comparison of the green plant and the animal would be complete sentence2: Back to start usable as food and the comparison of the green plant and the animal would be complete sentence3: back to start usable as food and the comparison of the green plant and the animal would be complete.,"back to start usable as food, and the comparison of the green plant and the animal would",back to starch usable as food and the comparison of the green plant and the animal would be complete.
2128,"merge sentence1: Animal Center in the form of various organic compounds protoplasm sentence2: Or animal matter in the form of various organic compounds of which the most important are pro tides sentence3: or animal matter in the form of various organic compounds of which the most important are proteins, pro, albumin, etcetera,","or animal matter in the form of various organic compounds, of which the most important are proteins,","or animal matter in the form of various organic compounds, of which the most important are proteids (protoplasm, albumen, etc.),"
2129,"merge sentence1: that it was that instead of merely pledging Securities the bank sold them outright and US past the Rubicon of fraud sentence2: Than it was that instead of merely pledging securities the bank sold them outright and thus passed the Rubicon of fraud sentence3: than it was that instead of merely pledging securities, the bank sold them outright and thus passed the Rub fraud","than it was that instead of merely pledging securities, the bank sold them outright","Then it was that instead of merely pledging securities, the bank sold them outright, and thus passed the Rubicon of fraud."
2130,"merge sentence1: even approached only a limited amount 75 to 100 g a day for a man is built into new protoplasm sentence2: And even of protides only a limited amount 75 to 100 GA day for a man is built into new proto plasm sentence3: and even of pro, only a limited amount. Seventy five to one hundred grams a day for a man is built into new pro.","and even of protides, only a limited amount, 75 to 100 grams a","and even of proteids only a limited amount, 75 to one hundred grams a day for a man, is built into new protoplasm."
2131,"merge sentence1: the commission has determined that the employee was in fact Billy Lovelady who identified himself sentence2: The commission has determined that the employee was in fact Billy Love Lady Who identified himself in the picture sentence3: the commission has determined that the employee was in fact, billy love Lady, who identified himself in the picture.","The Commission has determined that the employee was in fact Billy Lovelady, who identified himself","The Commission has determined that the employee was in fact Billy Lovelady, who identified himself in the picture."
2132,"merge sentence1: Howard's energy in devotion were rewarded by Lively sympathy but the desire to improve which followed his exposures was but short-lived sentence2: Howard's energy and devotion will rewarded by lively sympathy but the desire to improve which followed his exposures was but short lived. sentence3: howard energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short lived.","Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which","Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short-lived."
2133,"merge sentence1: necessity for which was urged by mr. Addison when Secretary of State in 1717 sentence2: The necessity for which was urged by mr Addison when secretary of state in 1717 sentence3: a necessity for which was urged by mister Addison when secretary of State in seventeen seventeen,",The necessity for which was urged by Mr. Addison when Secretary of State in 17,"the necessity for which was urged by Mr. Addison, when Secretary of State, in 1717."
2134,"merge sentence1: on his return to Newgate to be finally discharged Cummings jumped up the stairs and fairly danced for joy sentence2: On his return to Newgate to be finally discharged comings jumped up the stairs and fairly danced for joy sentence3: on his return to new gate to be finally discharged, cummings jumped up the stairs and fairly danced for joy.","On his return to Newgate, to be finally discharged, Cummings jumped up","On his return to Newgate to be finally discharged, Cummings jumped up the stairs and fairly danced for joy."
2135,merge sentence1: his demeanor immediately preceding his execution I have referred to in the last chapter sentence2: Is demeanor immediately proceeding his execution I have referred to in the last chapter sentence3: is demeanor immediately preceding his execution I have referred to in the last chapter.,"His demeanor immediately preceding his execution, I have referred to in the last",His demeanor immediately preceding his execution I have referred to in the last chapter.
2136,merge sentence1: the invention of movable metal letters in the middle of the fifteenth Century may justly be considered as the invention of the art of printing sentence2: The invention of movable metal letters in the middle of the 15th century may justly be considered as the invention of the art of printing sentence3: the invention of movable metal letters in the middle of the fifteenth century may just be considered as the invention of the art of printing,The invention of movable metal letters in the middle of the fifteenth century may justly,the invention of movable metal letters in the middle of the fifteenth century may justly be considered as the invention of the art of printing.
2137,merge sentence1: but Mr Joseph you press the government hard and obtained and assurance that the men should not be executed sentence2: What mister Joseph Hume press the government hard and obtained in assurance that the men should not be executed sentence3: mister Joseph Hu pressed the government hard and obtained an assurance that the men should not be executed.,"but Mr. Joseph Hume pressed the Government hard, and obtained an assurance that the men","but Mr. Joseph Hume pressed the Government hard, and obtained an assurance that the men should not be executed."
2138,merge sentence1: shark tests with generally broke down the Fidelity of the inmates of the ward to one another sentence2: Sharp tests which generally broke down the fidelity of the inmates of the ward two one another. sentence3: sharp tests which generally broke down the fidelity of the inmates of the ward to one another.,Sharp tests which generally broke down the fidelity of the inmates of the ward to one,sharp tests which generally broke down the fidelity of the inmates of the ward to one another.
2139,merge sentence1: Mr Justice Bailey in summing up sentence2: Mister Justice Bailey in summing up. sentence3: mister Justice Bailey in summing up,"Mr. Justice Bailey, in summing up,","Mr. Justice Bayley, in summing up,"
2140,"merge sentence1: but he never heard Oswald Express a desire personally to take part in the elimination of Injustice has anywhere in the world and that he quote sentence2: But he never heard Oswald express a desire personally to take part in the elimination of injustices anywhere in the world and that he quote sentence3: he never heard Oswald express a desire personally to take part in the elimination of injustices anywhere in the world and that he quote,",but he never heard Oswald express a desire personally to take part in the elimination,"that he never heard Oswald express a desire personally to take part in the elimination of injustices anywhere in the world and that he, quote,"
2141,merge sentence1: then came the newly-formed horse Patrol withdrawn cutlasses sentence2: Then came the newly formed horse patrol with john cutlases sentence3: then came the newly formed horse patrol drawn cut,"Then came the newly-formed horse patrol, drawn cutlasses,","Then came the newly-formed horse patrol, with drawn cutlasses,"
2142,"merge sentence1: on the Sunday Mrs Manning roast kitchen fire and ate it with Relish in the afternoon sentence2: On the Sunday missus Manning roasted a goose at the same kitchen fire and ate it with relish in the afternoon sentence3: the Sunday, missus manning roasted a goose at this same kitchen fire and ate with re in the afternoon.",On the Sunday Mrs. Manning roasted a goose at this same kitchen fire and ,"On the Sunday Mrs. Manning roasted a goose at this same kitchen fire, and ate it with relish in the afternoon."
2143,"merge sentence1: under the new system the whole of the arrangements from first to last fell upon the officers sentence2: Under the new system the whole of the arrangements from first to last Philip on the officers sentence3: under the new system, the whole of the arrangements from first to last fell upon the officers.",Under the new system the whole of the arrangements from first to last fell upon the officers.,Under the new system the whole of the arrangements from first to last fell upon the officers.
2144,merge sentence1: other policemen entered the front door and search balcony sentence2: Other placement entered the front door and searched the balcony sentence3: other police entered the front door and searched the Balcony.,Other policemen entered the front door and searched the balcony.,Other policemen entered the front door and searched the balcony.
2145,"merge sentence1: only the King's son belshazzar was killed sentence2: Only the king's son bell shazar was killed. sentence3: only the King's son, Be was killed.",Only the King's son Belshazzar was killed.,"Only the King's son, Belshazzar, was killed."
2146,"merge sentence1: for the many messages which have come to me after that speech and which it is physically impossible to answer individually sentence2: For the many messages which have come to me after that speech sentence3: for the many messages which have come to me after that speech, and which it is physically impossible to answer individually","for the many messages which have come to me after that speech, and which it is physically impossible","For the many messages which have come to me after that speech, and which it is physically impossible to answer individually,"
2147,merge sentence1: I shall not confuse my discussion figures so many figures to prove so many sentence2: I shall not confuse my discussion by a multitude of figures. sentence3: I shall not confuse my discussion by a multitude of figures. So many figures are quoted to prove so many things.,I shall not confuse my discussion by a multitude of figures. So many figures are quoted to,I shall not confuse my discussion by a multitude of figures. So many figures are quoted to prove so many things.
2148,"merge sentence1: nothing but beating hemp and pulling oakum and pounding bricks know workbook what was tedious unusual sentence2: Nothing but beating hemp and pulling oak and pounding bricks. sentence3: nothing but beating hemp and pulling oak and pounding bricks. No work, but what was tedious unusual.","nothing but beating hemp and pulling oak and pounding bricks. No work, but what","nothing but beating hemp and pulling oakum and pounding bricks -- no work but what was tedious, unusual."""
2149,merge sentence1: even though he had written for detailed letters since that time to mister V T lie and had also kept the national headquarters informed sentence2: Even though he had written four detailed letters since that time to mr VT Lee and had also kept the national headquarters informed sentence3: even though he had written four detailed letters since that time to mister Vic Lee and had also kept the national headquarters informed,even though he had written four detailed letters since that time to Mr. V. T.,even though he had written four detailed letters since that time to Mr. V. T. Lee and had also kept the national headquarters informed
2150,"merge sentence1: three transports awaiting removal to the colonies sentence2: Three sentence3: three, transporting awaiting removal to the colonies and four capital convict condemned to death and awaiting execution.","(3) transporting awaiting removal to the colonies, and four capital convicts condemned to","(3) transports awaiting removal to the colonies, and (4) capital convicts, condemned to death and awaiting execution."
2151,merge sentence1: too late to give substantial Aid sentence2: But too late to give substantial aid sentence3: too late to give substantial aid.,but too late to give substantial aid.,but too late to give substantial aid.
2152,"merge sentence1: while the balance was furnished to PRS by other federal agencies with primary source being the FBI sentence2: While the balance was furnished to PRS by other federal agencies with primary source being the FBI sentence3: while the balance was furnished to P by other federal agencies with primary source being the Fbi,","While the balance was furnished to PRS by other Federal agencies with primary source being the FBI,","while the balance was furnished to PRS by other Federal agencies, with primary source being the FBI."
2153,merge sentence1: then came a run on the bank and it was compelled to stop payment sentence2: Then came a run on the bank and it was compelled to stop payment sentence3: then came a run on the bank and it was compelled to stop payment.,"Then came a run on the bank, and it was compelled to stop payment","then came a run on the bank, and it was compelled to stop payment."
2154,"merge sentence1: a certain number of bedsteads were provided and there was a slight increase in the rational bread sentence2: Were provided and there was a slight increase in the ration of bread sentence3: a certain number of beds studs were provided, and there was a slight increase in the ration of bread","a certain number of bedsteads were provided, and there was a slight increase in","A certain number of bedsteads were provided, and there was a slight increase in the ration of bread."
2155,merge sentence1: an official of this church told FBI agents that services are held every Wednesday at the church except during the month of August sentence2: An official of this church told FBI agents that services are held every Wednesday at the church except during the month of August sentence3: official of this church told Fbi agents that services are held every Wednesday at the church except during the month of August.,"An official of this church told FBI agents that services are held every Wednesday at the church, except",An official of this church told FBI agents that services are held every Wednesday at the church except during the month of August.
2156,merge sentence1: Soviet authorities finally permitted Oswald to remain in their country sentence2: Soviet authorities finally permitted Oswald to remain in their country. sentence3: Soviet authorities finally permitted Oswald to remain in their country.,Soviet authorities finally permitted Oswald to remain in their country.,The Soviet authorities finally permitted Oswald to remain in their country.
2157,"merge sentence1: Mister now Sir Richard cross having applied himself vigorously to the task of reorganizing the whole system became convinced sentence2: Mister now sir Richard Cross having applied himself vigorously to the task of reorganizing the whole system became convinced sentence3: mister Now sir Richard Cross, having applied himself vigorously to the task of reorganizing the whole system became condensed","Mr. Now Sir Richard Cross, having applied himself vigorously to the task of reorganiz","Mr. (now Sir Richard) Cross, having applied himself vigorously to the task of reorganizing the whole system, became convinced"
2158,merge sentence1: whereupon Barnett posted himself at the front door to make certain that no one left the building sentence2: Where a pond barnette posted himself at the front door to make certain that no one left the building sentence3: wear upon Barnett posted himself at the front door to make certain that no one left the building.,whereupon Barnett posted himself at the front door to make certain that no one left the,where upon Barnett posted himself at the front door to make certain that no one left the building.
2159,merge sentence1: there is nothing new or radical about this idea sentence2: There is nothing novel or radical about this idea. sentence3: is nothing novel or radical about this idea.,There is nothing novel or radical about this idea.,There is nothing novel or radical about this idea.
2160,"merge sentence1: even teaspoonful of salt sentence2: One even teaspoon full of salt sentence3: one even teaspoon full of salt,",One even teaspoonful of salt.,One even teaspoonful of salt.
2161,"merge sentence1: you'uns who is on the southwest corner of Elm and Houston streets testified that he could not describe the man he saw in the window sentence2: Ewans who was on the southwest corner of Elm and Houston streets testified that he could not describe the man he saw in the window sentence3: Ew, who was on the southwest corner of Elm Houston streets testified that he could not describe the man he saw in the window.","Ewans, who was on the southwest corner of Elm and Houston streets, testified","Euins, who was on the southwest corner of Elm and Houston Streets testified that he could not describe the man he saw in the window."
2162,"merge sentence1: can see for himself how revolutionary Society operates a Marxist Society sentence2: And see for himself how a revolutionary society operates a Marxist society sentence3: and see for himself how a revolutionary society operates, a marxist society.",and see for himself how a revolutionary society operates a Marxist society.,"and see for himself how a revolutionary society operates, a Marxist society."
2163,"merge sentence1: mr. Koch the governor came in and Mr Man sentence2: On another occasion mister Cope the governor came in and missed a man sentence3: another occasion, mister Cope, the governor came in and missed a man.","On another occasion, Mr. Cope, the governor, came in, and missed a",On another occasion Mr. Cope the governor came in and missed a man.
2164,merge sentence1: Kellerman grabbed his microphone and radioed ahead to the lead car sentence2: Kellerman grabbed his microphone and radioed ahead to the lead car sentence3: Keller grabbed his microphone and radio head to the lead car,Kellerman grabbed his microphone and radioed ahead to the lead car.,"Kellerman grabbed his microphone and radioed ahead to the lead car,"
2165,"merge sentence1: until my first term practically every president of the United States has appointed at least one member of the Supreme Court sentence2: Until my first term sentence3: until my first term, practically every president of the United States has appointed at least one member of the Supreme Court.","until my first term, practically every President of the United States has appointed at least one member of",Until my first term practically every President of the United States has appointed at least one member of the Supreme Court.
2166,merge sentence1: notwithstanding the fact that Ambassador Stevenson had been abused by Pickett's in Dallas less than a month before sentence2: Not withstanding the fact that ambassador Stevenson had been abused by pickets in Dallas less than a month before sentence3: notwithstanding the fact that ambassador Stevenson had been abused by picket in Dallas less than a month before,notwithstanding the fact that Ambassador Stevenson had been abused by Picketts in Dallas,notwithstanding the fact that Ambassador Stevenson had been abused by pickets in Dallas less than a month before.
2167,"merge sentence1: except the clergyman and the burglar the former of whom is still rolled up at the bottom of the condemned pew sentence2: Accept the clergyman and the burglar the former of whom is still rolled up at the bottom of the condemned pew sentence3: accept the clergy and the burglar, the former of whom is still rolled up at the bottom of the condemned pew.","except the clergyman and the burglar, the former of whom is still rolled up at the","except the clergyman and the burglar, the former of whom is still rolled up at the bottom of the condemned pew,"
2168,merge sentence1: roasty's interpretation of the prevailing FBI instructions on referrals to the Secret Service was defended before the commission by his superiors sentence2: Hosties interpretation of the prevailing FBI instructions on referrals to the secret service sentence3: Os interpretation of the prevailing Fbi instructions on referrals to the secret service was defended before the commission by his superiors.,Hosty's interpretation of the prevailing FBI instructions on referrals to the Secret,Hosty's interpretation of the prevailing FBI instructions on referrals to the Secret Service was defended before the Commission by his superiors.
2169,"merge sentence1: all that the hangman whoever he may be under the new regime is to unhook the halter and remove the pinion straps sentence2: All that the hangman whoever he may be sentence3: all that the hang, whoever he may be does under the new regime is to unhook the halt and remove the pin straps.","All that the hangman, whoever he may be, does under the new regime is","All that the hangman, whoever he may be, does under the new regime is to unhook the halter and remove the pinioning straps."
2170,merge sentence1: his activities for the fair play for Cuba Committee in New Orleans we knew or not a real consequence as he was not connected with any organized activity there sentence2: His activities for the fair play for Cuba committee in New Orleans we knew we're not a real consequence as he was not connected with any organized activity there sentence3: his activities for the fair play for Cuba Committee in New Orleans we knew were not of real consequence as he was not connected with any organized activity there.,His activities for the Fair Play for Cuba Committee in New Orleans we knew were not of real consequence,"His activities for the Fair Play for Cuba Committee in New Orleans, we knew, were not of real consequence as he was not connected with any organized activity there."
2171,merge sentence1: visits to other Texas cities sentence2: Visits to other Texas cities. sentence3: visits to other Texas cities.,Visits to other Texas cities.,Visits to Other Texas Cities
2172,"merge sentence1: this may prove the beginning of a better system of confinement and that every description of persons who may be unfortunately under sentence of death sentence2: Let this may prove the beginning of a better system of confinement and that every description of persons who may be unfortunately under sentence of death sentence3: this may prove the beginning of a better system of confinement and that every description of persons who may be unfortunately under sentence of death,","This may prove the beginning of a better system of confinement, and that every description of","that this may prove the beginning of a better system of confinement, and that every description of persons who may be unfortunately under sentence of death"
2173,merge sentence1: Premier matters of chance and decided according to the views of the local Magistrate sentence2: Rare matters of chance and decided according to the views of the local magistracy sentence3: mere matters of chance and decided according to the views of the local mag.,"mere matters of chance, and decided, according to the views of the local magistrate.","were mere matters of chance, and decided according to the views of the local magistracy."
2174,merge sentence1: only after the completion of this process can all the food be absorbed into the circulation sentence2: And only after the completion of this process can all the food be absorbed into the circulation sentence3: and only after the completion of this process can all the food be absorbed into the circulation.,and only after the completion of this process can all the food be absorbed into the circulation.,and only after the completion of this process can all the food be absorbed into the circulation.
2175,merge sentence1: on April 10th 1963 sentence2: Unable 10 1963 sentence3: on April ten nineteen sixty three.,"on April 10, 1963.","on April 10, 1963."
2176,merge sentence1: his usual reaction to the problems which he encountered there was simply withdrawal sentence2: His usual reaction to the problems which he encountered there was simply withdrawal sentence3: his usual reaction to the problems which he encountered there was simply withdrawal.,His usual reaction to the problems which he encountered there was simply withdrawal.,His usual reaction to the problems which he encountered there was simply withdrawal.
2177,merge sentence1: a few others who cannot afford a payment of more than half Agony we're permitted to monopolize apart of the prison Infirmary sentence2: A few others who could not afford a payment of more than half a guinea we're permitted to monopolize a part of the prison in firm sentence3: a few others who could not afford a payment of more than half guinea or permitted to mono mobilize a part of the prison in fur.,A few others who could not afford a payment of more than half a guine,"A few others, who could not afford a payment of more than half a guinea, were permitted to monopolize a part of the prison infirmary,"
2178,"merge sentence1: inform turnovers pinching the corners of the fold pretty hard to hinder the flap of do from flying up as the rising precedes sentence2: In the form of turnovers pinching the corners of the fold pretty hard to hinder the flap of dough from flying up as the rising proceeds sentence3: the form of turnover, pinching the corners of the fold pretty hard to hinder the flap of dough from flying up as the rising proceeds.","in the form of turnovers, pinching the corners of the fold pretty hard to hinder the","in the form of turnovers, pinching the corners of the fold pretty hard to hinder the flap of dough from flying up as the rising proceeds."
2179,"merge sentence1: for this and other acts of misconduct there was the discipline of the refractory Ward or strong room on the debtor side sentence2: For this and other active misconduct there was the discipline of the refractory ward or strong room on the deter side sentence3: for this and other acts of misconduct, there was the discipline of the ref ward or strong room on the debtor side.",For this and other acts of misconduct there was the discipline of the refractory ward,"For this and other acts of misconduct there was the discipline of the refractory ward, or ""strong room"" on the debtors' side."
2180,"merge sentence1: and it is said that he is a military officer but his name is not yet transpired sentence2: And it is said that he is a military officer but his name has not yet transpired. sentence3: and it is said that he is a military officer, but his name is not yet transpired.","and it is said that he is a military officer, but his name has not yet","and it is said that he is a military officer, but his name has not yet transpired."
2181,merge sentence1: Secretary of States suggested scale of diet has seldom been closely followed sentence2: Secretary of state's suggested scale of diet had seldom been closely followed sentence3: secretary of states suggested scale of diet had seldom been closely followed.,Secretary of State's suggested scale of diet had seldom been closely followed.,The Secretary of State's suggested scale of diet had seldom been closely followed.
2182,merge sentence1: the system of associated labor in silence had also it's warm supporters sentence2: The system of associated labor in silence had also it's warm supporters. sentence3: a system of associated labor in silence had also its warm supporters.,The system of associated labor in silence had also its warm supporters.,"The system of associated labor in silence had also its warm supporters,"
2183,merge sentence1: while neglecting to maintain his Unity of Ideal in the case of nearly all the numerous species of snakes he should have added a tiny rudiment in the case of the Python sentence2: While neglecting to maintain his unity of ideal and the case of nearly all the numerous species of snakes he should have added a tiny rudiment in the case of the python sentence3: while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes. He should have added a tiny ru in the case of the Python,while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of,"while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes, he should have added a tiny rudiment in the case of the Python"
2184,"merge sentence1: are suggestive of the Semitic sentence2: The eyes are suggestive of the semitic the noses of the Greek type sentence3: eyes are suggestive of the semitic, the noses of the greek type","The eyes are suggestive of the semitic, the noses of the Greek type,",The eyes are suggestive of the Semitic; the nose is of the Greek type;
2185,merge sentence1: Secret Service investigation sentence2: And buy a secret service investigation sentence3: and by a secret service investigation.,and by a Secret Service investigation.,and by a Secret Service investigation.
2186,merge sentence1: I think they will believe my words and entrust me with a command of troops thou on by part must wait sentence2: I think they will believe my words and then trust me with a command of troops. sentence3: think they will believe my words and trust me with a command of troops. Thou on thy part must wait,I think they will believe my words and entrust me with a command of troops.,"I think they will believe my words and entrust me with a command of troops. Thou, on thy part, must wait"
2187,"merge sentence1: presidential Car Presidential follow-up car sentence2: Presidential car, presidential follow-up car, sentence3: residential car, presidential follow car,","Presidential car, Presidential follow-up car.","Presidential car, Presidential follow-up car,"
2188,"merge sentence1: Legend quote fpcc 54 14th Street New Orleans Louisiana and quote sentence2: While the legend quote sentence3: while the legend, quote, Fp, five four four camp Street, New Orleans, Louisiana, quote,","While the Legend, quote, F.P.C. 54, 14th Street, New","While the legend, quote, FPCC, 544 Camp Street New Orleans, Louisiana, end quote,"
2189,"merge sentence1: any reputed and indeed any real wife might spend the night in Newgate if she would pay the ceiling C commonly known as the bad money sentence2: Any reputed and indeed any real wife might spend the night in Newgate if she would pay the shilling fee commonly known as the bad money sentence3: any rep and indeed any real wife might spend the night in new gate if she would pay the chilling fee, commonly known as the bad money",any reputed and indeed any real wife might spend the night in Newgate if she,"Any reputed, and indeed any real, wife might spend the night in Newgate if she would pay the shilling fee, commonly known as the ""bad money,"""
2190,merge sentence1: non referral of Oswald to the Secret Service sentence2: Non-referral of Oswald to the secret service. sentence3: non referral of oswald to the secret service.,non-referral of Oswald to the Secret Service.,Nonreferral of Oswald to the Secret Service.
2191,"merge sentence1: in some large towns as at Berwick on Tweed Southampton South work the prisons are in a very discreditable condition sentence2: In some large towns as at Burwick on Tweed Southampton and South Work sentence3: in some large towns as at Bur on tweed, southampton and south work, They, the prisons are in a very discredit condition.","In some large towns, as at Berwick, on Tweed, Southampton, and South Work","In some large towns, as at Berwick on Tweed, Southampton, and Southwark, they (the prisons) are in a very discreditable condition."
2192,merge sentence1: and his intense desire to join the Marines and get away from his surroundings and his mother sentence2: In his intense desire to join the marines and get away from his surroundings and his mother sentence3: his intense desire to join the marines and get away from his surroundings and his mother,and his intense desire to join the Marines and get away from his surroundings and his mother,in his intense desire to join the Marines and get away from his surroundings and his mother.
2193,"merge sentence1: laterally the page looks as if it were being driven off the paper sentence2: Send that laterally the page looks as if it were being driven off the paper sentence3: that lateral, the page looks as if it were being driven off the paper.",That laterally the page looks as if it were being driven off the paper.,and that laterally the page looks as if it were being driven off the paper.
2194,"merge sentence1: once we got San Antonio moved from Friday to Thursday afternoon where that was his initial stop in Texas sentence2: Once we got San Antonio moved from friday to thursday afternoon where that was his initial stop in Texas sentence3: once we got San antonio moved from Friday to Thursday afternoon, where that was his initial stop in Texas,","Once we got San Antonio moved from friday to Thursday afternoon, where that was his initial stop","once we got San Antonio moved from Friday to Thursday afternoon, where that was his initial stop in Texas,"
2195,"merge sentence1: address but when captured was found in a light green frog sentence2: Had gone on board in his Quaker dress but when captured was found in a light green frock sentence3: had gone on board in his quaker dress, but when captured was found in a light green f","had gone on board in his quaker dress, but when captured was found in a","He had gone on board in his Quaker dress, but when captured was found in a light-green frock,"
2196,"merge sentence1: decency was however ensured by a line of demarcation and visitors were kept upon each side of a separated double iron railing sentence2: Decency was however insured by a line of demarcation and visitors were kept upon each side of a separated double iron railing sentence3: decency was, however, insured by a line of d and visitors were kept upon each side of a separated double iron railing.","Decency was, however, insured by a line of demarcation, and visitors","Decency was, however, insured by a line of demarcation, and visitors were kept upon each side of a separated double iron railing."
2197,"merge sentence1: to the entire land and complete foundations of his society and quote sentence2: To the entire land and complete foundations of his society sentence3: to the entire land and complete foundations of his society and quote,","to the entire land and complete foundations of his society, end quote.","to the entire land and complete foundations of his society, end quote."
2198,"merge sentence1: this way what had complete control over the whole of the monetary transactions of the company sentence2: In this way Wats had complete control over the whole of the monetary transactions of the company sentence3: this way, Watts had complete control over the whole of the monetary transactions of the company.",In this way Watts had complete control over the whole of the monetary transactions of the company,In this way Watts had complete control over the whole of the monetary transactions of the company.
2199,merge sentence1: in the great banquet hall of the palace when the guests were drinking from the golden cups and the revelry was at its highest sentence2: In the great banquet hall of the palace when the guests were drinking from the golden cup and the revelry was at its highest. sentence3: in the great banquet hall of the Palace when the guests were drinking from the golden cups and the revel re was at its highest,"in the great banquet hall of the palace, when the guests were drinking from the golden cups","In the great banquet hall of the palace, when the guests were drinking from the golden cups, and the revelry was at its highest,"
2200,merge sentence1: the circumstance was suspicious and a search was at once made the whole premises sentence2: Circumstance was suspicious and a search was at once made of the whole premises sentence3: a circumstance was suspicious and a search was at once made of the whole premises.,"The circumstance was suspicious, and a search was at once made of the whole premises.","The circumstance was suspicious, and a search was at once made of the whole premises."
2201,merge sentence1: this tax is still in existence and is preserved at Newgate with various other unpleasant realities sentence2: This axe is still in existence and is preserved at Newgate with various other unpleasant curiosities sentence3: this acts is still in existence and is preserved at new gate with various other unpleasant c curiosity.,"This act is still in existence, and is preserved at Newgate with various other unpleasant curios","This axe is still in existence, and is preserved at Newgate with various other unpleasant curiosities,"
2202,"merge sentence1: but in this vast Metropolis the center of civilization and information sentence2: That in this vast metropolis sentence3: in this vast metropolis, the center of wealth civilization and information",that in this vast metropolis the center of civilization and information,"That in this vast metropolis, the center of wealth, civilization, and information;"
2203,merge sentence1: noise was seized without difficulty as it was a part of the scheme that he should act as the Duke and remain on the spot in London until all the money was obtained sentence2: Noise was seized without difficulty as it was a part of the scheme that he should act as the dope and remain on the spot in London till all the money was obtained sentence3: noise was seized without difficulty as it was a part of the scheme that he should act as the dupe and remain on the spot in London till all the money was obtained.,"Noise was seized without difficulty, as it was a part of the scheme that he","Noyes was seized without difficulty, as it was a part of the scheme that he should act as the dupe, and remain on the spot in London till all the money was obtained."
2204,merge sentence1: Newgate continued to be a reproach to those responsible for its management sentence2: Newgate continued to be a reproach to those responsible for its management sentence3: New gate continued to be a rep to those responsible for its management.,Newgate continued to be a reproach to those responsible for its management.,Newgate continued to be a reproach to those responsible for its management.
2205,"merge sentence1: to them I say we cannot rely on an amendment as the immediate or only answer to our present difficulties sentence2: To them I say sentence3: to them, I say, we cannot rely on an amendment as the immediate or only answer to our present difficulties.","To them, I say, we cannot rely on an amendment as the immediate or only answer",To them I say: we cannot rely on an amendment as the immediate or only answer to our present difficulties.
